farm;lat;lon;fw;Nf;Ns
2629;57.798000;22.540000;588.105;21120.3;33248.3
2630;40.038000;25.150000;588.103;21120.2;41893.6
2631;55.538000;10.750000;587.961;21115.1;4330.25
2632;40.978000;13.040000;587.895;21112.8;39059.3
2633;41.628000;19.520000;587.765;21108.1;45670.1
2634;51.568000;-8.7300000;587.616;21102.8;45959.9
2635;51.668000;-8.4600000;587.613;21102.7;46048.3
2636;49.588000;-0.91000000;587.554;21100.5;45790.0
2637;48.978000;-2.2600000;587.479;21097.8;24901.2
2638;57.728000;23.320000;587.447;21096.7;37674.2
2639;55.918000;10.470000;587.378;21094.2;3503.28
2640;39.468000;15.960000;587.343;21092.9;23282.5
2641;39.108000;23.990000;587.171;21086.8;35903.8
2642;49.468000;-2.1200000;587.104;21084.4;38338.0
2643;51.738000;-8.2600000;586.896;21076.9;45915.4
2644;58.258000;22.990000;586.598;21066.2;34426.2
2645;38.428000;26.810000;586.414;21059.6;1073.56
2646;37.118000;15.300000;586.401;21059.1;35560.9
2647;37.258000;24.590000;586.369;21058.0;43045.5
2648;57.778000;24.230000;586.351;21057.3;41591.5
2649;55.828000;10.930000;586.132;21049.5;4239.23
2650;57.708000;24.290000;586.068;21047.2;41725.2
2651;49.718000;0.040000000;586.054;21046.7;46118.8
2652;44.048000;9.7800000;585.966;21043.5;39549.7
2653;56.118000;10.890000;585.942;21042.7;4026.52
2654;55.888000;10.990000;585.901;21041.2;4365.24
2655;39.418000;24.200000;585.816;21038.1;41182.2
2656;49.618000;-0.32000000;585.642;21031.9;46249.1
2657;57.598000;24.350000;585.589;21029.9;41101.9
2658;56.118000;10.650000;585.555;21028.7;-40385.9
2659;56.048000;10.890000;585.527;21027.7;3801.20
2660;40.248000;25.920000;585.159;21014.5;40260.8
2661;58.068000;22.640000;585.154;21014.4;33876.6
2662;57.738000;23.380000;585.154;21014.4;39804.7
2663;58.058000;22.400000;584.948;21006.9;28185.7
2664;58.098000;22.840000;584.871;21004.2;34279.1
2665;36.628000;25.030000;584.841;21003.1;44817.6
2666;41.588000;12.430000;584.735;20999.3;40942.0
2667;37.298000;24.530000;584.675;20997.1;41747.8
2668;55.848000;10.450000;584.622;20995.2;3647.17
2669;38.528000;24.240000;584.605;20994.6;36026.2
2670;49.608000;-1.9800000;584.363;20985.9;40542.0
2671;57.798000;23.110000;584.347;20985.3;37731.4
2672;58.248000;22.930000;584.212;20980.5;22315.0
2673;37.658000;25.150000;584.073;20975.5;31854.8
2674;55.648000;10.060000;583.958;20971.4;3636.30
2675;55.708000;10.040000;583.946;20971.0;3783.30
2676;57.608000;23.450000;583.943;20970.9;38028.2
2677;49.518000;-0.88000000;583.894;20969.1;46001.5
2678;58.088000;22.780000;583.811;20966.1;32450.2
2679;45.148000;12.730000;583.795;20965.5;46081.3
2680;57.668000;23.330000;583.680;20961.4;38633.0
2681;39.888000;-0.040000000;583.531;20956.1;46629.5
2682;57.918000;22.620000;583.492;20954.7;38962.8
2683;49.858000;0.56000000;583.470;20953.9;46235.4
2684;40.698000;19.310000;583.443;20952.9;45374.2
2685;45.968000;-1.1700000;583.262;20946.4;46447.4
2686;40.798000;13.410000;583.154;20942.5;43220.6
2687;57.718000;24.230000;582.995;20936.8;42391.6
2688;58.188000;22.960000;582.977;20936.1;33371.5
2689;48.608000;-4.5800000;582.853;20931.7;45698.9
2690;49.708000;-1.4500000;582.572;20921.6;38716.9
2691;55.908000;10.350000;582.418;20916.1;3635.64
2692;57.948000;22.280000;582.403;20915.5;29731.6
2693;57.678000;23.390000;582.348;20913.6;39595.7
2694;57.688000;24.350000;582.273;20910.9;38703.1
2695;49.548000;-1.9800000;582.259;20910.4;38660.6
2696;35.608000;27.060000;582.208;20908.5;41400.9
2697;58.248000;23.050000;582.189;20907.9;34053.2
2698;56.448000;11.040000;581.951;20899.3;5050.05
2699;50.398000;1.2300000;581.755;20892.3;39967.9
2700;39.168000;23.350000;581.569;20885.6;36202.3
2701;48.868000;-2.0700000;581.525;20884.0;27001.7
2702;51.588000;-8.8000000;581.489;20882.7;45697.0
2703;49.638000;-0.26000000;581.464;20881.8;45855.2
2704;50.028000;1.1000000;581.453;20881.4;45662.4
2705;57.618000;23.390000;581.331;20877.1;37087.0
2706;31.658000;31.010000;581.319;20876.6;46355.2
2707;55.808000;10.650000;581.131;20869.9;3839.17
2708;48.688000;-2.4400000;580.997;20865.1;29238.9
2709;56.568000;11.020000;580.871;20860.5;4562.95
2710;31.678000;30.830000;580.737;20855.7;46269.6
2711;49.818000;0.44000000;580.480;20846.5;45968.8
2712;57.908000;22.770000;580.478;20846.4;38109.6
2713;50.028000;1.2400000;580.436;20844.9;45808.0
2714;50.398000;1.1700000;580.352;20841.9;39958.9
2715;48.678000;-1.7600000;580.274;20839.1;30638.5
2716;58.128000;22.900000;580.247;20838.1;36501.9
2717;49.618000;-0.38000000;580.220;20837.1;45816.4
2718;57.768000;24.170000;580.182;20835.8;42082.6
2719;38.738000;15.990000;580.063;20831.5;42915.7
2720;58.078000;22.340000;580.047;20830.9;26516.5
2721;58.128000;24.210000;580.018;20829.9;35862.8
2722;38.688000;24.000000;580.005;20829.4;42624.2
2723;50.518000;-3.5000000;579.986;20828.7;33320.3
2724;58.078000;22.720000;579.977;20828.4;32894.3
2725;57.838000;24.210000;579.896;20825.5;40346.4
2726;49.698000;-1.6400000;579.873;20824.7;35040.1
2727;49.908000;0.62000000;579.841;20823.5;45939.6
2728;57.588000;24.290000;579.700;20818.5;41731.2
2729;38.578000;24.180000;579.637;20816.2;25825.7
2730;36.518000;22.960000;579.611;20815.3;33883.0
2731;36.728000;23.100000;579.532;20812.4;15729.8
2732;45.868000;-1.5300000;579.518;20811.9;46426.6
2733;40.798000;13.470000;579.508;20811.6;42945.3
2734;56.538000;12.900000;579.354;20806.0;6062.25
2735;50.498000;-5.0800000;579.268;20803.0;37715.8
2736;49.118000;-2.1000000;579.155;20798.9;23659.8
2737;42.468000;11.120000;579.136;20798.2;38640.9
2738;37.658000;25.090000;579.124;20797.8;19831.9
2739;51.798000;-8.2200000;579.092;20796.6;45610.0
2740;50.288000;-5.4200000;579.033;20794.5;39863.0
2741;57.688000;23.450000;578.744;20784.1;40629.7
2742;58.168000;23.020000;578.578;20778.2;34275.3
2743;48.798000;-1.5800000;578.574;20778.0;33999.2
2744;44.238000;12.700000;578.566;20777.8;46144.0
2745;42.398000;16.280000;578.382;20771.1;42163.1
2746;48.908000;-1.9500000;578.317;20768.8;25832.3
2747;46.068000;-1.6700000;578.293;20768.0;46268.8
2748;49.548000;-0.16000000;578.176;20763.7;45769.9
2749;40.888000;12.940000;578.015;20757.9;42199.5
2750;49.558000;-0.28000000;577.881;20753.2;45725.0
2751;54.718000;10.900000;577.881;20753.1;2160.70
2752;56.148000;10.750000;577.789;20749.9;4809.73
2753;57.948000;22.680000;577.748;20748.4;39451.0
2754;39.548000;15.870000;577.737;20748.0;31028.4
2755;55.258000;11.000000;577.708;20746.9;3768.44
2756;40.118000;0.19000000;577.685;20746.1;46199.9
2757;58.018000;22.220000;577.669;20745.5;23345.7
2758;49.698000;-1.5800000;577.530;20740.5;35603.5
2759;49.428000;-0.85000000;577.503;20739.6;45262.2
2760;58.068000;22.900000;577.482;20738.8;37295.5
2761;57.598000;24.220000;577.249;20730.5;42587.9
2762;58.138000;24.150000;577.223;20729.5;34660.3
2763;37.698000;24.380000;577.222;20729.5;42528.2
2764;56.048000;10.990000;577.207;20728.9;3672.44
2765;58.248000;23.110000;577.199;20728.7;34052.9
2766;55.798000;10.990000;577.035;20722.8;3985.24
2767;49.048000;-2.2000000;576.948;20719.6;22760.7
2768;58.038000;22.840000;576.936;20719.2;34504.3
2769;37.628000;25.260000;576.923;20718.8;37570.6
2770;49.488000;-1.0100000;576.897;20717.8;45263.4
2771;49.708000;-1.7800000;576.839;20715.7;37951.3
2772;55.268000;21.110000;576.809;20714.7;5030.12
2773;50.338000;1.2400000;576.688;20710.3;39123.7
2774;48.798000;-1.8900000;576.679;20710.0;30884.7
2775;58.238000;23.170000;576.540;20705.0;35769.7
2776;58.038000;23.020000;576.506;20703.8;39029.0
2777;49.898000;0.74000000;576.505;20703.8;45676.2
2778;51.978000;-7.6600000;576.416;20700.5;45237.1
2779;49.758000;0.10000000;576.324;20697.2;45411.4
2780;57.688000;24.170000;576.324;20697.2;42613.2
2781;49.458000;-1.1300000;576.309;20696.7;44745.7
2782;55.978000;10.350000;576.265;20695.1;3817.95
2783;46.708000;-2.3800000;576.141;20690.6;46063.6
2784;49.198000;-1.9900000;576.067;20688.0;22237.8
2785;58.048000;22.960000;576.003;20685.7;38338.6
2786;56.678000;10.530000;575.979;20684.8;9946.74
2787;49.958000;0.68000000;575.933;20683.2;45564.7
2788;58.118000;23.960000;575.837;20679.8;35624.5
2789;48.858000;-1.8300000;575.827;20679.4;27629.8
2790;58.028000;22.780000;575.788;20678.0;35299.7
2791;58.108000;24.270000;575.750;20676.6;34368.6
2792;50.028000;1.1600000;575.560;20669.8;45307.9
2793;36.398000;25.370000;575.504;20667.8;41899.6
2794;38.048000;12.900000;575.455;20666.0;8718.83
2795;58.018000;24.310000;575.301;20660.5;35228.5
2796;50.358000;1.1100000;575.053;20651.6;39418.7
2797;57.658000;24.230000;575.052;20651.6;42371.1
2798;49.528000;-2.0400000;574.961;20648.3;38812.0
2799;58.138000;23.260000;574.665;20637.6;40032.5
2800;44.248000;12.380000;574.609;20635.6;45588.7
2801;49.668000;-0.60000000;574.592;20635.0;44685.9
2802;49.858000;0.18000000;574.446;20629.8;44792.2
2803;57.958000;22.340000;574.388;20627.7;29255.5
2804;50.318000;1.3100000;574.359;20626.7;41052.6
2805;46.448000;-1.7200000;574.304;20624.7;45909.9
2806;58.188000;23.080000;574.145;20619.0;35607.6
2807;39.288000;25.880000;574.109;20617.7;41471.3
2808;54.808000;10.880000;574.072;20616.3;2444.40
2809;57.858000;23.070000;573.770;20605.5;37883.3
2810;49.958000;1.1400000;573.746;20604.6;45397.7
2811;57.958000;24.290000;573.717;20603.6;38052.1
2812;58.178000;23.200000;573.631;20600.5;39259.3
2813;49.968000;0.62000000;573.606;20599.6;45364.5
2814;43.918000;9.9600000;573.520;20596.5;40567.7
2815;55.478000;10.790000;573.514;20596.3;3860.63
2816;44.188000;12.760000;573.439;20593.6;45751.4
2817;57.908000;22.560000;573.424;20593.1;37502.0
2818;58.238000;23.230000;573.422;20593.0;38125.0
2819;44.228000;12.610000;573.407;20592.5;45692.6
2820;43.058000;17.400000;573.367;20591.0;45254.9
2821;35.958000;26.480000;573.355;20590.6;42837.3
2822;57.828000;24.290000;573.323;20589.5;39829.5
2823;58.048000;23.080000;573.284;20588.1;39033.3
2824;58.308000;23.080000;573.170;20584.0;33247.8
2825;34.848000;24.040000;573.123;20582.3;41363.6
2826;43.528000;10.290000;572.971;20576.8;41479.8
2827;57.648000;24.290000;572.944;20575.9;40885.8
2828;58.078000;23.900000;572.936;20575.6;38335.5
2829;38.538000;25.490000;572.927;20575.3;40548.4
2830;48.748000;-2.9300000;572.902;20574.3;25722.3
2831;49.668000;-0.080000000;572.835;20571.9;44904.6
2832;58.218000;22.840000;572.835;20571.9;-86304.6
2833;57.998000;22.400000;572.823;20571.5;29942.1
2834;49.538000;-1.1600000;572.719;20567.8;44765.3
2835;49.918000;0.56000000;572.649;20565.2;45363.3
2836;50.338000;1.1800000;572.415;20556.8;38898.1
2837;58.178000;23.140000;572.410;20556.7;37283.4
2838;40.598000;0.83000000;572.400;20556.3;44998.5
2839;55.178000;11.050000;572.194;20548.9;3549.76
2840;51.758000;-8.1400000;572.047;20543.6;44790.1
2841;56.098000;10.290000;571.979;20541.2;4126.88
2842;55.598000;10.950000;571.953;20540.2;3395.71
2843;58.058000;23.960000;571.883;20537.8;37996.2
2844;58.118000;23.160000;571.605;20527.8;37813.4
2845;50.028000;1.0400000;571.600;20527.6;44794.4
2846;49.458000;-0.91000000;571.593;20527.3;44799.0
2847;39.298000;23.300000;571.542;20525.5;19403.0
2848;57.828000;24.150000;571.502;20524.1;40911.7
2849;58.068000;22.280000;571.289;20516.4;23513.2
2850;50.568000;-5.0600000;571.260;20515.4;37405.5
2851;49.048000;-2.1400000;571.246;20514.9;21823.5
2852;57.898000;24.230000;571.213;20513.7;39622.3
2853;37.678000;24.320000;571.181;20512.5;41408.2
2854;44.228000;12.550000;571.165;20512.0;45477.3
2855;38.428000;24.220000;571.073;20508.7;13189.3
2856;58.128000;22.960000;571.061;20508.2;36493.5
2857;49.848000;0.50000000;571.044;20507.6;45255.7
2858;56.028000;11.060000;571.035;20507.3;3571.25
2859;44.188000;12.820000;570.983;20505.4;45562.9
2860;49.728000;0.25000000;570.979;20505.3;45172.1
2861;56.108000;10.950000;570.946;20504.1;3444.49
2862;48.808000;-3.3900000;570.889;20502.1;44878.1
2863;48.738000;-1.7300000;570.875;20501.6;25462.0
2864;38.678000;23.940000;570.746;20496.9;41368.8
2865;58.128000;23.080000;570.715;20495.8;37738.7
2866;55.408000;11.020000;570.616;20492.2;3798.14
2867;58.158000;23.320000;570.560;20490.2;38184.6
2868;43.888000;10.210000;570.528;20489.1;37426.3
2869;36.818000;23.100000;570.492;20487.8;32241.2
2870;57.878000;23.210000;570.469;20487.0;32773.0
2871;56.158000;10.360000;570.451;20486.3;3752.42
2872;40.268000;19.400000;570.356;20482.9;25548.0
2873;49.448000;0.020000000;570.340;20482.3;45256.7
2874;51.468000;-9.3800000;570.238;20478.7;44655.0
2875;58.138000;24.090000;570.131;20474.8;32938.9
2876;39.298000;25.940000;570.095;20473.5;41035.1
2877;40.608000;26.730000;570.084;20473.2;24656.9
2878;57.968000;22.750000;570.035;20471.4;36794.8
2879;48.898000;-2.1600000;569.872;20465.5;25365.5
2880;57.978000;22.620000;569.695;20459.2;37125.2
2881;36.458000;25.330000;569.677;20458.5;42496.1
2882;35.668000;23.710000;569.625;20456.7;39443.2
2883;57.898000;24.290000;569.574;20454.8;39738.8
2884;44.238000;12.480000;569.464;20450.9;45279.2
2885;58.008000;22.900000;569.454;20450.5;35727.3
2886;49.958000;0.74000000;569.450;20450.4;45037.3
2887;39.108000;23.650000;569.324;20445.9;19984.7
2888;48.858000;-1.7700000;569.222;20442.2;27030.8
2889;31.488000;31.640000;569.173;20440.4;44789.1
2890;39.878000;19.380000;568.779;20426.3;43716.2
2891;58.018000;24.250000;568.770;20425.9;36765.8
2892;58.328000;23.140000;568.629;20420.9;33519.9
2893;36.798000;10.550000;568.614;20420.3;32607.6
2894;36.638000;25.090000;568.436;20414.0;43079.9
2895;58.118000;24.020000;568.366;20411.4;33038.6
2896;55.988000;11.120000;568.208;20405.8;3713.43
2897;46.358000;-1.7800000;568.122;20402.7;45065.6
2898;50.698000;0.23000000;567.958;20396.8;41604.5
2899;57.988000;22.960000;567.891;20394.4;37075.0
2900;49.218000;-2.2700000;567.872;20393.7;22539.8
2901;48.928000;-2.0100000;567.857;20393.2;24262.4
2902;58.238000;23.290000;567.803;20391.2;38900.4
2903;45.518000;12.790000;567.771;20390.1;44814.6
2904;58.338000;23.240000;567.699;20387.5;34160.1
2905;55.758000;10.160000;567.600;20383.9;3624.23
2906;58.078000;24.330000;567.535;20381.6;31509.4
2907;54.688000;10.840000;567.299;20373.1;2052.87
2908;57.968000;22.560000;567.211;20370.0;36368.9
2909;58.018000;22.460000;567.193;20369.3;31684.9
2910;58.108000;23.020000;567.177;20368.7;36892.7
2911;37.378000;24.470000;567.158;20368.1;22178.4
2912;49.568000;-0.22000000;566.881;20358.1;44841.5
2913;42.838000;10.380000;566.781;20354.5;26621.9
2914;58.038000;24.020000;566.629;20349.1;37869.4
2915;38.368000;24.230000;566.611;20348.4;15338.6
2916;35.858000;26.240000;566.599;20348.0;43874.2
2917;57.958000;23.740000;566.531;20345.5;38738.0
2918;31.338000;32.550000;566.519;20345.1;44968.9
2919;39.788000;25.170000;566.453;20342.8;36846.3
2920;58.118000;22.400000;566.439;20342.2;24601.1
2921;49.548000;-1.0400000;566.221;20334.4;44380.3
2922;57.958000;24.230000;566.196;20333.5;38943.2
2923;49.538000;-1.9200000;566.195;20333.5;35059.8
2924;31.178000;32.730000;566.158;20332.2;44869.2
2925;55.658000;10.920000;566.113;20330.5;3679.30
2926;58.138000;23.390000;566.033;20327.7;36971.5
2927;49.738000;0.17000000;565.983;20325.9;44770.7
2928;35.448000;26.840000;565.887;20322.4;42981.1
2929;48.798000;-1.8100000;565.752;20317.6;29314.4
2930;50.278000;1.2500000;565.708;20316.0;40121.3
2931;46.128000;-1.7100000;565.706;20315.9;45312.4
2932;58.238000;23.350000;565.698;20315.6;38357.3
2933;36.908000;23.050000;565.684;20315.1;30848.8
2934;39.228000;25.830000;565.529;20309.6;41678.2
2935;50.258000;1.3200000;565.386;20304.4;42570.3
2936;39.098000;25.960000;565.312;20301.8;27103.2
2937;31.128000;32.670000;565.168;20296.6;44798.3
2938;50.428000;-3.5400000;565.138;20295.5;33942.2
2939;50.378000;1.3500000;565.010;20290.9;40244.8
2940;58.168000;24.270000;564.964;20289.3;30342.3
2941;56.508000;10.990000;564.927;20287.9;4285.36
2942;58.118000;23.450000;564.871;20285.9;36835.6
2943;58.068000;23.840000;564.869;20285.9;38566.2
2944;42.378000;11.370000;564.864;20285.7;29443.8
2945;58.108000;23.510000;564.821;20284.1;36837.6
2946;49.738000;-1.3900000;564.725;20280.7;42073.4
2947;49.498000;-1.2200000;564.589;20275.8;43689.9
2948;57.898000;22.500000;564.568;20275.0;36817.1
2949;36.268000;25.200000;564.557;20274.7;43113.7
2950;50.238000;1.4300000;564.319;20266.1;44271.2
2951;58.018000;23.900000;564.311;20265.8;39051.6
2952;57.928000;23.070000;564.284;20264.9;40003.9
2953;56.738000;10.430000;564.245;20263.5;12068.8
2954;58.188000;22.650000;564.127;20259.2;-128047.
2955;56.178000;10.890000;564.126;20259.2;4053.24
2956;58.028000;24.080000;563.923;20251.9;38389.6
2957;51.478000;-9.2100000;563.835;20248.7;44040.3
2958;49.708000;-2.0500000;563.806;20247.7;39478.3
2959;57.898000;24.170000;563.775;20246.6;39540.9
2960;49.878000;0.44000000;563.724;20244.7;44635.6
2961;57.958000;22.460000;563.701;20243.9;33773.6
2962;35.348000;26.200000;563.656;20242.3;42172.3
2963;42.558000;18.240000;563.485;20236.2;44005.3
2964;31.608000;31.650000;563.403;20233.2;44244.8
2965;49.678000;-0.51000000;563.374;20232.2;44145.8
2966;48.838000;-3.0500000;563.210;20226.3;43768.8
2967;54.908000;10.890000;563.166;20224.7;2694.20
2968;51.918000;-7.6200000;563.148;20224.1;41393.2
2969;42.728000;10.160000;563.133;20223.5;42189.4
2970;35.608000;23.710000;563.085;20221.8;21967.8
2971;57.848000;24.090000;563.034;20219.9;38959.1
2972;58.008000;22.690000;563.030;20219.8;36807.6
2973;36.218000;33.900000;563.020;20219.5;41007.0
2974;51.828000;-7.8700000;562.969;20217.6;42642.4
2975;51.798000;-8.0300000;562.755;20209.9;44273.6
2976;57.998000;23.960000;562.707;20208.2;39022.1
2977;50.358000;1.0500000;562.697;20207.8;38098.0
2978;58.018000;23.770000;562.628;20205.4;37633.8
2979;31.248000;32.670000;562.622;20205.2;44602.3
2980;57.958000;23.880000;562.444;20198.8;39690.5
2981;58.298000;23.300000;562.071;20185.4;33502.3
2982;43.528000;10.230000;562.058;20184.9;41855.5
2983;58.178000;23.450000;562.051;20184.7;35954.3
2984;58.318000;23.020000;562.044;20184.4;31239.8
2985;38.598000;25.530000;561.946;20180.9;37995.9
2986;50.398000;1.2900000;561.896;20179.1;38682.4
2987;36.028000;14.360000;561.888;20178.8;24356.1
2988;58.068000;24.190000;561.771;20174.6;34111.5
2989;58.428000;23.520000;561.742;20173.5;32967.2
2990;38.108000;13.480000;561.742;20173.5;18207.3
2991;50.088000;1.0600000;561.644;20170.0;43588.5
2992;46.818000;-2.1800000;561.610;20168.8;44973.0
2993;39.298000;26.000000;561.600;20168.5;38721.6
2994;57.938000;22.400000;561.582;20167.8;32559.9
2995;58.238000;23.410000;561.518;20165.5;36663.8
2996;35.468000;26.900000;561.507;20165.1;42196.6
2997;58.118000;24.390000;561.438;20162.7;29347.7
2998;57.958000;23.800000;561.418;20161.9;39374.9
2999;44.178000;12.700000;561.394;20161.1;44773.0
3000;48.638000;-2.6300000;561.306;20157.9;20560.9
3001;58.008000;23.680000;561.301;20157.7;38356.3
3002;35.378000;26.830000;561.222;20154.9;41761.6
3003;40.238000;18.480000;561.134;20151.7;42234.0
3004;42.598000;-8.8000000;561.064;20149.2;34200.5
3005;56.048000;11.160000;561.046;20148.6;3693.58
3006;51.878000;-7.7700000;560.927;20144.3;43063.7
3007;48.978000;-2.2000000;560.908;20143.6;21332.5
3008;57.818000;22.480000;560.903;20143.4;31832.4
3009;40.918000;19.410000;560.783;20139.1;43239.0
3010;57.878000;23.890000;560.723;20137.0;39602.8
3011;50.098000;1.2900000;560.611;20132.9;44069.6
3012;39.168000;9.1500000;560.593;20132.3;16970.0
3013;58.438000;23.460000;560.523;20129.8;30648.4
3014;49.568000;-0.97000000;560.475;20128.0;43808.1
3015;49.638000;-0.20000000;560.469;20127.8;44150.8
3016;40.218000;25.790000;560.342;20123.3;37620.7
3017;49.698000;-1.5100000;560.240;20119.6;35880.5
3018;35.288000;26.230000;560.216;20118.7;40334.9
3019;58.058000;23.580000;560.168;20117.0;37090.7
3020;48.668000;-2.7100000;560.146;20116.2;17869.7
3021;58.138000;24.330000;560.098;20114.5;29838.4
3022;39.888000;19.440000;559.990;20110.6;41323.6
3023;49.908000;0.50000000;559.918;20108.1;44341.2
3024;58.078000;23.780000;559.800;20103.8;37402.2
3025;54.718000;10.960000;559.761;20102.4;1875.24
3026;36.028000;14.210000;559.733;20101.4;24064.3
3027;51.818000;-7.9500000;559.724;20101.1;43532.3
3028;49.058000;-2.0800000;559.519;20093.7;21826.7
3029;57.978000;24.020000;559.282;20085.2;39031.7
3030;56.188000;10.830000;559.200;20082.3;4290.30
3031;48.668000;-1.8200000;559.143;20080.2;40463.1
3032;52.058000;-7.5100000;558.734;20065.5;43401.9
3033;45.208000;12.520000;558.676;20063.4;44094.3
3034;56.498000;11.110000;558.539;20058.5;4191.89
3035;51.918000;-7.6900000;558.481;20056.4;42812.5
3036;36.698000;25.090000;558.388;20053.1;42413.6
3037;58.138000;23.900000;558.344;20051.5;36513.4
3038;46.238000;-1.7100000;558.334;20051.2;44668.7
3039;31.098000;32.550000;558.318;20050.6;44267.5
3040;35.328000;26.290000;558.308;20050.2;41921.0
3041;51.588000;-10.050000;558.182;20045.7;43678.2
3042;58.008000;24.140000;558.120;20043.5;37506.1
3043;57.868000;23.950000;557.923;20036.4;38944.6
3044;58.438000;23.400000;557.875;20034.7;31038.8
3045;56.108000;11.010000;557.797;20031.9;3071.52
3046;57.858000;24.030000;557.475;20020.3;38821.5
3047;35.238000;26.100000;557.471;20020.2;39819.9
3048;48.798000;-1.7500000;557.326;20015.0;27359.3
3049;45.728000;13.560000;557.318;20014.7;44043.6
3050;37.158000;15.230000;557.309;20014.4;17517.0
3051;58.118000;23.570000;557.306;20014.2;36393.4
3052;55.568000;10.690000;557.253;20012.4;3421.27
3053;39.578000;3.4100000;557.214;20010.9;44489.3
3054;36.588000;22.920000;557.212;20010.9;28844.0
3055;49.128000;-2.0400000;557.180;20009.7;22556.5
3056;39.928000;3.9000000;557.100;20006.8;43934.9
3057;57.968000;24.080000;557.058;20005.3;38598.0
3058;44.138000;12.590000;557.032;20004.4;44399.5
3059;41.118000;30.750000;556.900;19999.7;43388.2
3060;48.838000;-3.2900000;556.838;19997.5;43733.3
3061;49.508000;0.020000000;556.724;19993.4;44157.6
3062;50.198000;1.3700000;556.479;19984.6;43477.7
3063;34.918000;24.010000;556.357;19980.2;42262.2
3064;58.238000;23.470000;556.307;19978.4;35606.5
3065;50.528000;-2.4700000;556.227;19975.5;34309.3
3066;49.468000;-2.0600000;556.134;19972.2;35826.0
3067;38.688000;23.880000;556.079;19970.2;33542.9
3068;44.098000;9.7200000;556.076;19970.1;37519.1
3069;44.358000;8.6100000;555.961;19966.0;31529.1
3070;41.598000;12.490000;555.831;19961.3;34117.5
3071;39.458000;25.000000;555.787;19959.7;40657.1
3072;40.238000;25.860000;555.759;19958.7;36586.8
3073;50.628000;-4.8300000;555.673;19955.6;38875.4
3074;56.568000;11.080000;555.656;19955.0;3922.44
3075;58.178000;23.510000;555.654;19954.9;36592.3
3076;50.088000;1.2300000;555.653;19954.9;43537.4
3077;51.468000;-9.3200000;555.641;19954.5;43462.6
3078;43.028000;15.730000;555.606;19953.2;41139.8
3079;50.408000;-3.4500000;555.597;19952.9;34911.1
3080;44.138000;12.880000;555.436;19947.1;44325.4
3081;40.488000;25.710000;555.431;19946.9;33695.3
3082;58.068000;23.640000;555.430;19946.9;37045.5
3083;36.048000;26.420000;555.367;19944.6;42914.6
3084;50.698000;0.17000000;555.358;19944.3;38376.0
3085;43.968000;9.8900000;555.183;19938.0;40182.0
3086;57.938000;23.940000;554.857;19926.3;39059.1
3087;58.078000;23.720000;554.799;19924.2;36975.9
3088;55.718000;10.890000;554.697;19920.6;3010.97
3089;58.438000;23.340000;554.695;19920.5;31569.6
3090;58.058000;24.390000;554.623;19917.9;27734.2
3091;55.338000;11.060000;554.621;19917.8;3128.44
3092;58.358000;23.300000;554.312;19906.7;32611.2
3093;40.788000;17.680000;554.288;19905.9;42675.2
3094;58.298000;23.360000;554.236;19904.0;33516.8
3095;58.128000;23.840000;554.218;19903.4;38014.4
3096;50.278000;1.1900000;554.081;19898.4;38630.8
3097;34.798000;24.130000;553.986;19895.0;41539.3
3098;48.988000;-2.0200000;553.966;19894.3;22873.9
3099;56.168000;10.950000;553.922;19892.7;3465.16
3100;40.878000;17.470000;553.762;19887.0;41816.3
3101;49.648000;-0.14000000;553.673;19883.8;43516.6
3102;43.918000;10.020000;553.468;19876.4;38408.8
3103;58.178000;24.400000;553.353;19872.3;29651.9
3104;40.658000;18.080000;553.252;19868.6;42342.8
3105;37.958000;24.370000;553.243;19868.3;20561.0
3106;49.138000;-1.9800000;553.193;19866.6;21697.3
3107;36.488000;25.390000;552.932;19857.2;41672.6
3108;58.418000;23.580000;552.886;19855.5;33419.4
3109;42.548000;11.120000;552.867;19854.8;34374.6
3110;51.938000;-7.8000000;552.854;19854.4;43492.0
3111;40.578000;19.310000;552.827;19853.4;42256.1
3112;49.558000;-0.10000000;552.804;19852.6;43767.0
3113;39.408000;23.210000;552.674;19847.9;14912.5
3114;38.708000;23.820000;552.640;19846.7;33989.7
3115;57.718000;10.360000;552.582;19844.6;6677.66
3116;37.248000;23.120000;552.519;19842.3;14530.5
3117;57.908000;24.110000;552.332;19835.6;38393.6
3118;38.758000;26.850000;552.294;19834.2;21314.4
3119;48.998000;-1.7000000;552.284;19833.9;19842.5
3120;48.928000;-2.0700000;552.267;19833.3;23051.0
3121;50.428000;1.0700000;552.246;19832.5;37451.4
3122;58.368000;23.520000;552.226;19831.8;32299.1
3123;51.558000;-8.8700000;552.218;19831.5;43255.2
3124;58.378000;23.460000;552.178;19830.1;29641.0
3125;58.188000;24.210000;552.028;19824.7;25683.8
3126;49.678000;-1.9800000;551.877;19819.3;39234.6
3127;49.968000;0.99000000;551.875;19819.2;43604.0
3128;50.368000;1.4100000;551.811;19816.9;41715.2
3129;42.388000;11.310000;551.765;19815.3;29381.0
3130;50.018000;0.73000000;551.760;19815.1;43401.5
3131;58.238000;23.530000;551.729;19814.0;35315.1
3132;38.768000;23.730000;551.642;19810.8;38064.2
3133;55.538000;10.990000;551.491;19805.4;2780.36
3134;40.848000;17.530000;551.419;19802.9;41826.4
3135;55.258000;10.940000;551.384;19801.6;3432.78
