farm;lat;lon;fw;Nf;Ns
123;43.498000;-3.6700000;13383.1;15122.9;7837.13
124;36.988000;10.220000;13348.9;15084.3;10657.6
125;50.298000;-5.6000000;13332.9;15066.1;6944.86
126;50.038000;-5.6100000;13319.5;15051.0;8945.01
127;43.578000;-6.3000000;13307.0;15036.9;8851.60
128;43.498000;-3.8900000;13217.6;14935.9;9137.74
129;35.928000;-5.4000000;13191.4;14906.3;11562.9
130;43.448000;-4.7700000;13148.5;14857.8;6147.74
131;42.768000;-9.0500000;13072.6;14772.1;3429.58
132;47.028000;-2.4500000;13007.9;14698.9;11992.8
133;44.948000;12.650000;12965.6;14651.1;11272.9
134;37.198000;-7.3300000;12932.0;14613.1;11589.8
135;43.498000;-3.7800000;12860.8;14532.7;8093.50
136;43.408000;-4.4400000;12849.3;14519.7;8324.39
137;48.698000;-4.2100000;12814.7;14480.6;10470.1
138;48.698000;-4.3300000;12799.0;14462.8;10277.8
139;43.578000;-6.0900000;12787.1;14449.4;8438.63
140;43.448000;-4.0900000;12775.5;14436.3;7550.46
141;48.058000;-5.0000000;12749.4;14406.8;11775.3
142;43.798000;-7.6600000;12727.1;14381.7;9589.16
143;48.728000;-3.9600000;12713.5;14366.2;11378.4
144;43.688000;10.280000;12631.6;14273.7;10108.1
145;45.688000;-1.3200000;12625.7;14267.1;11683.4
146;51.648000;-8.5200000;12623.5;14264.6;10014.4
147;47.508000;-2.9500000;12623.2;14264.2;11640.6
148;43.418000;-8.3300000;12607.0;14245.9;8116.17
149;35.918000;-5.2900000;12548.3;14179.5;11155.1
150;50.058000;-5.4300000;12537.0;14166.9;7226.06
151;43.578000;-6.4400000;12525.6;14154.0;8121.69
152;50.248000;-3.9100000;12419.2;14033.7;8357.84
153;48.698000;-4.0700000;12404.2;14016.8;9777.97
154;47.438000;-3.1100000;12402.8;14015.1;11525.7
155;49.458000;-0.090000000;12338.5;13942.5;10897.6
156;48.058000;-4.8900000;12315.7;13916.7;11420.2
157;49.988000;-5.2700000;12313.7;13914.5;8898.47
158;48.798000;-3.7600000;12285.7;13882.8;11109.1
159;49.448000;-0.25000000;12266.8;13861.5;10772.1
160;48.378000;-5.0400000;12261.4;13855.4;11213.1
161;51.608000;-8.6400000;12243.9;13835.6;9377.29
162;50.018000;-5.0900000;12191.2;13776.1;8330.77
163;48.458000;-4.8800000;12186.5;13770.8;11046.8
164;51.708000;-8.4000000;12127.8;13704.4;9422.86
165;47.678000;-3.2600000;12111.8;13686.3;11259.2
166;51.738000;-8.2900000;12086.5;13657.8;9501.19
167;51.988000;-7.5700000;12084.8;13655.8;9359.82
168;47.388000;-3.2700000;12064.5;13632.9;11275.0
169;48.838000;-3.5200000;12053.7;13620.6;9657.47
170;46.278000;-1.2200000;12038.0;13603.0;10587.3
171;49.788000;0.22000000;12016.4;13578.5;10385.7
172;43.338000;-2.4100000;11991.5;13550.3;6419.28
173;50.198000;-3.6900000;11955.8;13510.1;7929.20
174;47.328000;-3.1000000;11889.8;13435.4;11143.2
175;51.768000;-8.1800000;11883.9;13428.8;9189.91
176;51.578000;-8.8000000;11880.1;13424.5;9163.50
177;50.328000;-4.3200000;11847.8;13388.0;5931.24
178;48.808000;-3.4100000;11847.8;13388.0;9043.72
179;50.208000;-4.8100000;11824.6;13361.8;7777.41
180;49.898000;0.68000000;11820.2;13356.8;10382.1
181;43.648000;-5.8900000;11813.8;13349.6;7167.07
182;48.068000;-4.6800000;11809.4;13344.6;10306.7
183;49.818000;0.38000000;11808.5;13343.6;10044.9
184;50.038000;1.2900000;11806.0;13340.8;9447.89
185;47.708000;-3.4000000;11764.5;13293.9;10882.1
186;50.208000;-3.8000000;11761.1;13290.0;6978.29
187;49.468000;-2.3400000;11731.2;13256.3;9736.80
188;49.738000;-2.3400000;11710.7;13233.1;9866.51
189;45.548000;-1.2200000;11702.1;13223.3;10821.1
190;47.498000;-3.2200000;11696.3;13216.8;10858.1
191;38.488000;-8.9600000;11693.2;13213.4;4460.63
192;49.448000;-0.36000000;11691.8;13211.8;10407.6
193;49.418000;-2.6900000;11681.2;13199.8;7881.89
194;44.588000;12.300000;11681.0;13199.5;10617.7
195;43.688000;-7.3600000;11678.3;13196.5;8541.61
196;51.978000;-7.6800000;11673.4;13190.9;8854.52
197;49.428000;-2.4800000;11667.4;13184.2;9270.26
198;47.028000;-2.5700000;11650.2;13164.8;10601.4
199;51.468000;-9.3800000;11646.7;13160.8;9206.54
200;50.028000;1.1000000;11630.9;13142.9;9668.54
201;49.868000;0.57000000;11627.4;13139.0;10223.8
202;49.688000;0.010000000;11613.7;13123.5;9833.87
203;47.158000;-2.7200000;11607.9;13117.0;10399.9
204;38.608000;26.790000;11600.2;13108.2;1096.15
205;43.428000;-2.6500000;11577.9;13083.0;6705.12
206;43.918000;-1.4000000;11574.7;13079.5;9474.54
207;51.798000;-8.0400000;11574.1;13078.7;9081.76
208;43.368000;-3.1100000;11554.4;13056.5;4297.91
209;48.318000;-4.9300000;11550.2;13051.7;10553.4
210;47.388000;-2.7800000;11546.3;13047.4;10618.6
211;50.288000;-4.0300000;11533.2;13032.5;6483.85
212;49.818000;0.080000000;11533.2;13032.5;8948.48
213;46.948000;-2.3400000;11527.1;13025.6;10677.0
214;36.078000;-5.4100000;11524.0;13022.1;9638.89
215;51.478000;-9.2100000;11478.8;12971.1;9085.43
216;49.348000;-0.040000000;11452.0;12940.8;10397.1
217;48.318000;-4.5000000;11430.3;12916.2;10657.2
218;43.578000;-6.9300000;11419.9;12904.5;4834.45
219;51.918000;-7.7900000;11402.2;12884.5;8870.08
220;49.728000;-1.8600000;11390.3;12871.1;9372.90
221;50.158000;-4.9300000;11383.8;12863.7;7398.33
222;50.238000;1.4300000;11368.2;12846.1;9915.87
223;49.468000;0.020000000;11330.7;12803.7;10139.8
224;45.038000;12.430000;11324.8;12797.0;9830.79
225;52.128000;-7.0000000;11320.6;12792.2;8987.83
226;50.328000;-4.4400000;11296.3;12764.8;5803.65
227;50.268000;-3.5800000;11294.3;12762.6;5421.86
228;50.268000;1.3200000;11281.8;12748.4;7776.54
229;50.318000;-4.5500000;11275.4;12741.2;6616.51
230;51.438000;-9.8000000;11274.0;12739.6;9113.39
231;50.308000;-5.4900000;11266.5;12731.1;4474.89
232;51.588000;-10.050000;11239.1;12700.1;8525.76
233;43.578000;-6.8200000;11223.2;12682.2;5398.15
234;51.818000;-7.9300000;11198.2;12653.9;7971.28
235;47.368000;-2.8900000;11184.0;12638.0;10361.1
236;38.408000;-8.8500000;11174.8;12627.5;8493.33
237;43.468000;-2.7600000;11169.7;12621.7;5911.27
238;49.368000;-0.65000000;11146.2;12595.2;10111.9
239;47.728000;-3.5100000;11122.9;12568.8;10359.3
240;43.538000;-1.5300000;11111.5;12556.0;9247.64
241;49.408000;-0.52000000;11106.6;12550.5;10129.1
242;52.128000;-7.2800000;11099.3;12542.2;8517.12
243;43.428000;-3.3500000;11088.2;12529.7;6203.18
244;43.578000;-6.6100000;11073.4;12512.9;6579.45
245;49.338000;-0.18000000;11072.2;12511.6;9984.12
246;52.118000;-7.1100000;11048.9;12485.3;8843.05
247;49.698000;-2.2300000;11047.8;12484.0;8743.16
248;50.308000;-4.2100000;11037.1;12472.0;5586.92
249;50.318000;-4.6600000;11032.4;12466.6;6042.09
250;48.838000;-3.2900000;11025.2;12458.5;8255.32
251;38.428000;-9.1200000;11014.2;12446.1;9520.32
252;49.948000;0.79000000;11008.9;12440.1;9696.44
253;48.798000;-3.6500000;11007.7;12438.7;10030.3
254;49.538000;-2.4900000;10999.0;12428.8;8676.98
255;49.958000;0.99000000;10983.5;12411.4;9186.79
256;43.398000;-2.5400000;10966.5;12392.2;7236.29
257;49.558000;-0.20000000;10960.2;12385.1;9415.73
258;51.468000;-9.6900000;10957.6;12382.1;8428.25
259;51.538000;-8.9100000;10953.1;12377.0;8938.19
260;49.978000;0.57000000;10937.4;12359.3;9295.86
261;50.528000;-2.4700000;10915.1;12334.1;5797.37
262;50.008000;0.68000000;10876.7;12290.6;9207.28
263;51.418000;-9.5200000;10871.8;12285.1;9131.32
264;50.378000;1.3900000;10862.2;12274.2;6578.25
265;50.138000;1.0600000;10854.2;12265.3;7600.99
266;38.298000;-8.7800000;10848.4;12258.7;7795.56
267;47.838000;-4.3500000;10845.8;12255.8;9654.35
268;52.128000;-7.3900000;10844.5;12254.3;8406.54
269;44.728000;12.540000;10842.0;12251.4;9812.97
270;52.148000;-6.8900000;10841.1;12250.5;7442.44
271;49.448000;0.14000000;10839.0;12248.0;9705.98
272;50.148000;1.3200000;10836.5;12245.2;9261.78
273;40.508000;0.51000000;10801.9;12206.1;9532.62
274;46.968000;-2.2300000;10799.1;12203.0;9677.75
275;50.068000;0.95000000;10757.0;12155.4;8754.59
276;50.688000;1.3300000;10752.8;12150.6;8387.30
277;50.378000;-3.4800000;10731.5;12126.6;4552.58
278;49.928000;0.46000000;10725.2;12119.5;8807.67
279;51.578000;-10.160000;10695.8;12086.3;8269.31
280;49.578000;0.020000000;10672.2;12059.6;9422.08
281;49.568000;-0.090000000;10671.4;12058.6;9268.14
282;43.748000;-7.4900000;10668.3;12055.1;8638.57
283;50.178000;1.2100000;10636.6;12019.3;7236.18
284;57.038000;23.890000;10636.1;12018.8;4817.86
285;49.898000;0.22000000;10633.8;12016.2;7614.96
286;50.118000;1.4300000;10632.6;12014.8;8798.78
287;52.098000;-7.5000000;10623.3;12004.3;8316.12
288;50.058000;0.79000000;10605.4;11984.1;8481.02
289;48.858000;-2.2400000;10583.6;11959.5;3520.68
290;48.768000;-2.0800000;10567.4;11941.2;4633.94
291;48.908000;-2.9100000;10558.4;11931.0;4553.21
292;49.608000;-0.31000000;10546.1;11917.1;8837.14
293;49.478000;-0.65000000;10538.0;11907.9;9345.19
294;49.618000;-2.0000000;10533.7;11903.1;7502.57
295;49.728000;-1.9700000;10531.5;11900.6;8396.68
296;49.588000;-2.2300000;10527.9;11896.5;7739.52
297;48.118000;-4.3800000;10526.7;11895.2;7316.47
298;50.678000;1.4900000;10519.1;11886.5;8576.24
299;51.558000;-9.0200000;10512.1;11878.7;7990.20
300;49.438000;-0.76000000;10512.0;11878.6;9344.94
301;50.568000;-5.0600000;10504.3;11869.8;4070.85
302;51.728000;-10.260000;10501.2;11866.3;7237.48
303;49.728000;-1.4800000;10491.4;11855.3;7640.70
304;43.448000;4.4200000;10490.7;11854.5;9130.79
305;48.798000;-2.7800000;10488.3;11851.8;1967.49
306;48.748000;-2.2000000;10468.3;11829.2;3448.83
307;43.318000;-2.0900000;10461.5;11821.5;4479.11
308;43.418000;-4.2000000;10420.8;11775.5;6442.96
309;43.338000;-1.9800000;10416.6;11770.8;7119.98
310;44.658000;12.410000;10412.9;11766.6;9520.04
311;51.678000;-9.6300000;10412.2;11765.7;7312.40
312;51.588000;-4.9300000;10364.0;11711.3;7026.29
313;43.408000;-3.0000000;10347.1;11692.2;3172.62
314;48.878000;-2.0100000;10341.6;11686.0;3660.00
315;49.558000;-0.42000000;10333.1;11676.4;8945.83
316;50.288000;1.2100000;10331.8;11674.9;4904.19
317;45.798000;-1.2900000;10331.6;11674.7;9618.05
318;49.098000;-2.8500000;10331.5;11674.6;5317.82
319;37.948000;-8.8700000;10317.4;11658.6;7305.81
320;51.778000;-10.520000;10314.0;11654.8;8140.22
321;49.928000;0.35000000;10309.5;11649.7;8037.60
322;47.788000;-4.2400000;10307.2;11647.1;9699.84
323;50.568000;-2.5800000;10299.2;11638.1;4618.82
324;52.548000;-9.8700000;10297.5;11636.2;8231.20
325;50.708000;0.25000000;10279.1;11615.4;4775.23
326;49.538000;-2.6500000;10271.7;11607.1;5851.71
327;44.838000;12.650000;10265.2;11599.7;9176.28
328;51.258000;-3.7800000;10262.9;11597.0;8438.75
329;52.128000;-6.7800000;10249.3;11581.7;5794.72
330;49.698000;-1.7200000;10244.4;11576.1;9225.54
331;49.228000;-2.3300000;10236.6;11567.4;3580.42
332;43.578000;-7.1000000;10199.5;11525.4;3854.46
333;50.398000;1.2500000;10193.8;11518.9;4175.22
334;51.618000;-9.9400000;10187.8;11512.2;7850.57
335;36.008000;-5.6200000;10186.2;11510.4;8046.55
336;50.868000;1.5200000;10186.1;11510.3;7986.45
337;51.608000;-4.8100000;10172.6;11495.1;7450.88
338;49.658000;0.13000000;10161.4;11482.4;9039.26
339;50.128000;-5.0400000;10154.1;11474.1;4438.70
340;50.398000;1.5000000;10151.6;11471.3;8752.66
341;48.308000;-4.8200000;10149.7;11469.2;9344.44
342;43.458000;-2.8800000;10133.3;11450.7;6886.15
343;40.768000;23.880000;10124.9;11441.1;1578.35
344;48.718000;-2.3100000;10118.1;11433.4;3232.52
345;49.748000;-1.3700000;10095.0;11407.4;8336.02
346;37.178000;-7.4400000;10094.2;11406.5;9119.32
347;52.188000;-6.6000000;10091.5;11403.4;5012.21
348;48.998000;-2.3100000;10085.0;11396.1;3368.69
349;50.258000;1.1000000;10075.0;11384.7;5175.58
350;50.958000;0.98000000;10073.4;11382.9;7010.69
351;50.898000;1.6300000;10051.2;11357.9;7875.75
352;51.198000;1.8400000;10045.0;11350.9;5830.88
353;43.418000;-4.3300000;10037.1;11341.9;6640.91
354;50.708000;1.2200000;10035.8;11340.4;6346.51
355;48.858000;-1.9000000;10023.3;11326.4;3775.48
356;49.588000;-0.73000000;10014.6;11316.4;6304.59
357;36.968000;-6.5600000;10007.7;11308.6;9009.78
358;45.348000;-1.1700000;10006.1;11306.9;9338.82
359;49.468000;-1.0000000;10002.6;11303.0;8857.30
360;49.338000;-0.29000000;9997.15;11296.8;9035.48
361;48.888000;-3.1300000;9995.04;11294.4;8211.57
