farm;lat;lon;fw;Nf;Ns
368;51.818000;3.7000000;5465.97;16397.9;12856.9
369;51.258000;2.9300000;5465.30;16395.9;12892.2
370;51.588000;-4.9300000;5458.83;16376.5;11147.2
371;50.018000;0.86000000;5456.44;16369.3;12568.1
372;51.198000;2.5500000;5455.55;16366.7;12859.6
373;50.778000;-1.3800000;5455.51;16366.5;9438.47
374;51.678000;3.6800000;5454.48;16363.4;12838.4
375;47.348000;-2.6600000;5453.64;16360.9;12957.0
376;51.428000;-3.7200000;5453.62;16360.9;12857.8
377;51.158000;2.0700000;5453.18;16359.6;12646.8
378;49.998000;0.60000000;5450.84;16352.5;12513.7
379;49.378000;-0.48000000;5449.29;16347.9;12926.4
380;50.048000;0.92000000;5446.02;16338.1;12506.0
381;52.118000;-7.1200000;5444.41;16333.2;12490.7
382;49.688000;0.010000000;5444.02;16332.1;12392.2
383;42.558000;-9.0300000;5441.65;16325.0;12846.4
384;51.488000;3.0600000;5441.16;16323.5;12717.4
385;50.358000;1.2800000;5440.07;16320.2;5603.32
386;52.128000;-7.3300000;5439.89;16319.7;12404.8
387;49.348000;-0.35000000;5438.95;16316.8;12896.7
388;49.408000;-0.13000000;5438.76;16316.3;12767.2
389;43.588000;-1.4800000;5437.78;16313.3;12426.9
390;51.528000;-3.9100000;5436.51;16309.5;12793.6
391;49.568000;0.060000000;5436.29;16308.9;12762.2
392;51.398000;-3.4800000;5436.26;16308.8;12831.1
393;50.268000;1.2300000;5435.98;16307.9;7882.38
394;45.438000;-0.84000000;5435.22;16305.7;13014.0
395;51.218000;1.5100000;5434.70;16304.1;11062.2
396;52.158000;-6.8800000;5432.48;16297.4;10960.5
397;50.648000;-0.81000000;5432.35;16297.0;4621.15
398;51.278000;-3.3000000;5432.03;16296.1;12803.7
399;43.428000;4.5900000;5431.33;16294.0;12929.5
400;51.068000;1.0800000;5430.65;16292.0;10324.3
401;51.228000;1.4100000;5428.34;16285.0;12037.9
402;50.668000;-0.91000000;5426.01;16278.0;4543.52
403;51.338000;-3.4000000;5425.29;16275.9;12803.3
404;51.618000;-4.8700000;5421.71;16265.1;11609.6
405;50.648000;-1.1000000;5419.43;16258.3;4592.60
406;51.478000;-9.6000000;5419.22;16257.7;12487.1
407;49.348000;-0.070000000;5418.97;16256.9;12821.8
408;51.148000;1.4200000;5418.29;16254.9;11033.3
409;50.808000;-1.2500000;5418.17;16254.5;10029.9
410;50.608000;-1.1700000;5417.17;16251.5;5253.73
411;51.798000;3.5800000;5415.71;16247.1;12729.3
412;50.418000;1.3600000;5412.80;16238.4;7297.19
413;47.138000;-2.5000000;5411.47;16234.4;12818.9
414;49.318000;-0.27000000;5410.93;16232.8;12820.8
415;50.158000;1.1700000;5409.21;16227.6;9596.54
416;51.188000;-3.2900000;5407.96;16223.9;12602.7
417;51.698000;3.3800000;5407.74;16223.2;12596.1
418;50.818000;0.41000000;5406.34;16219.0;8942.64
419;49.818000;0.11000000;5401.82;16205.5;11762.8
420;51.488000;-9.5200000;5401.64;16204.9;12315.7
421;50.838000;0.48000000;5399.89;16199.7;9958.95
422;49.908000;0.45000000;5399.55;16198.6;12431.7
423;51.128000;1.9200000;5398.49;16195.5;11647.1
424;50.708000;-0.84000000;5397.77;16193.3;4782.86
425;51.618000;3.7800000;5397.46;16192.4;12727.0
426;49.718000;0.17000000;5397.39;16192.2;12618.8
427;46.228000;-1.2400000;5395.95;16187.8;12936.5
428;52.128000;-7.2100000;5395.32;16186.0;12351.4
429;50.448000;1.5600000;5395.04;16185.1;12566.0
430;50.728000;-1.4800000;5389.87;16169.6;10109.8
431;51.458000;1.4900000;5386.22;16158.7;5288.31
432;51.108000;1.8500000;5383.06;16149.2;9629.54
433;51.778000;3.6400000;5382.68;16148.0;12669.8
434;51.178000;2.3200000;5382.52;16147.6;12653.2
435;52.028000;3.7300000;5381.85;16145.5;12476.5
436;51.628000;3.4400000;5381.30;16143.9;12665.4
437;51.448000;0.67000000;5381.04;16143.1;12503.6
438;51.158000;2.1300000;5380.72;16142.2;12498.3
439;51.458000;-3.6600000;5377.09;16131.3;12502.0
440;51.238000;2.2700000;5373.91;16121.7;12593.6
441;52.148000;-6.9400000;5373.81;16121.4;12252.9
442;51.768000;1.5100000;5372.05;16116.1;2681.15
443;51.438000;2.7500000;5371.40;16114.2;12403.5
444;52.128000;-7.3900000;5371.06;16113.2;12192.2
445;51.398000;2.8300000;5367.40;16102.2;12584.7
446;53.148000;-9.1800000;5366.26;16098.8;12350.2
447;42.938000;-9.1800000;5362.76;16088.3;12181.5
448;51.098000;2.1000000;5361.50;16084.5;12561.5
449;50.568000;1.4300000;5360.22;16080.7;8015.06
450;49.458000;-0.20000000;5359.07;16077.2;12494.3
451;51.278000;-3.8200000;5358.74;16076.2;12469.9
452;51.698000;0.96000000;5358.65;16076.0;10179.1
453;50.028000;0.69000000;5358.55;16075.6;12205.2
454;50.788000;-0.93000000;5356.74;16070.2;3754.61
455;51.558000;3.3300000;5355.65;16066.9;12611.0
456;50.828000;-0.23000000;5354.86;16064.6;8275.00
457;51.078000;1.7400000;5353.66;16061.0;8430.50
458;51.338000;-3.1700000;5352.75;16058.3;12645.8
459;42.118000;-8.8300000;5352.34;16057.0;6057.19
460;53.128000;-9.6400000;5347.76;16043.3;12158.4
461;50.328000;1.2200000;5345.69;16037.1;5282.29
462;51.508000;-9.1300000;5344.98;16034.9;12291.9
463;50.658000;1.4400000;5342.61;16027.8;6330.45
464;49.628000;0.060000000;5342.60;16027.8;12547.7
465;51.768000;3.7900000;5339.83;16019.5;12608.0
466;52.138000;-6.8200000;5339.23;16017.7;9554.54
467;51.108000;1.2800000;5339.03;16017.1;10446.3
468;50.138000;1.0800000;5338.67;16016.0;10626.5
469;50.848000;0.54000000;5338.45;16015.4;8951.67
470;50.678000;1.3300000;5338.13;16014.4;10635.4
471;51.468000;3.7000000;5337.56;16012.7;12510.1
472;51.228000;2.1900000;5337.08;16011.3;12346.6
473;51.368000;0.80000000;5335.90;16007.7;6496.97
474;51.428000;-3.7800000;5335.42;16006.3;12570.3
475;50.808000;-0.060000000;5332.89;15998.7;3805.68
476;49.418000;0.14000000;5330.97;15992.9;12635.8
477;51.138000;1.3600000;5330.44;15991.3;10431.9
478;51.498000;3.0000000;5329.63;15988.9;12454.6
479;52.678000;-9.6900000;5328.55;15985.7;6639.69
480;51.568000;-8.9900000;5328.41;15985.2;12097.8
481;51.088000;1.2100000;5327.53;15982.6;10040.2
482;51.598000;-9.9900000;5327.18;15981.5;12142.4
483;49.598000;1.6200583e-14;5325.28;15975.9;12400.1
484;51.058000;1.4300000;5323.87;15971.6;9673.29
485;47.488000;-3.0800000;5321.81;15965.4;12665.6
486;51.278000;-3.7000000;5317.15;15951.4;11684.3
487;52.398000;-9.8800000;5316.80;15950.4;12089.8
488;51.518000;1.2100000;5316.74;15950.2;3695.81
489;51.338000;-3.5400000;5314.21;15942.6;12520.7
490;51.538000;-9.8300000;5313.43;15940.3;11551.0
491;49.368000;-0.72000000;5312.90;15938.7;12531.5
492;47.548000;-3.0400000;5311.72;15935.2;12634.8
493;51.678000;3.8500000;5308.69;15926.1;12516.6
494;50.898000;0.71000000;5306.90;15920.7;6120.62
495;51.558000;3.2700000;5305.59;15916.8;12474.3
496;44.768000;12.370000;5302.96;15908.9;12674.0
497;50.918000;0.92000000;5301.85;15905.5;8833.79
498;51.278000;2.4200000;5299.51;15898.5;12401.0
499;50.698000;-1.8500000;5298.06;15894.2;4104.13
500;51.418000;2.6800000;5296.02;15888.1;12234.7
501;52.168000;-6.6600000;5295.68;15887.0;8926.75
502;51.558000;1.4000000;5294.61;15883.8;4720.06
503;52.598000;-9.6200000;5294.03;15882.1;10581.7
504;51.638000;1.0800000;5292.28;15876.8;3328.32
505;51.838000;3.6400000;5292.13;15876.4;12436.6
506;51.408000;2.5900000;5288.55;15865.7;12224.1
507;51.778000;3.5000000;5286.72;15860.2;12415.4
508;52.138000;-6.7600000;5285.06;15855.2;8923.81
509;51.588000;-10.170000;5284.46;15853.4;11842.8
510;50.628000;1.5600000;5284.11;15852.3;12348.9
511;51.338000;2.6900000;5278.81;15836.4;12366.3
512;51.768000;3.4400000;5278.44;15835.3;12355.6
513;49.528000;-0.14000000;5278.42;15835.3;12314.5
514;51.758000;3.7300000;5277.01;15831.0;12447.8
515;50.868000;0.64000000;5273.39;15820.2;7408.49
516;51.378000;-3.8900000;5272.64;15817.9;12409.2
517;51.628000;-8.6800000;5272.08;15816.2;11167.1
518;51.438000;3.6100000;5271.50;15814.5;12284.4
519;51.488000;-3.7300000;5269.72;15809.2;12351.4
520;50.418000;1.3000000;5269.05;15807.2;5610.56
521;51.558000;3.0200000;5268.27;15804.8;12331.1
522;51.488000;3.1200000;5265.88;15797.7;12384.1
523;51.268000;2.5700000;5265.41;15796.2;12349.7
524;51.638000;-4.6300000;5262.50;15787.5;10992.2
525;49.878000;0.39000000;5261.95;15785.9;12294.1
526;51.368000;3.0700000;5261.18;15783.5;12410.2
527;51.858000;3.5800000;5260.25;15780.8;12256.5
528;51.318000;2.9500000;5259.16;15777.5;12407.8
529;51.888000;3.7700000;5256.88;15770.6;12334.4
530;52.108000;-7.4500000;5253.72;15761.2;11963.7
531;51.338000;-3.4800000;5249.16;15747.5;12351.6
532;52.128000;-6.5800000;5249.15;15747.5;8441.12
533;51.438000;2.9500000;5248.26;15744.8;12313.0
534;50.788000;-1.0100000;5247.70;15743.1;5164.68
535;46.288000;-1.3200000;5244.50;15733.5;12579.7
536;50.548000;1.3700000;5241.47;15724.4;7309.05
537;51.498000;3.4900000;5241.44;15724.3;12332.4
538;52.088000;-6.6400000;5239.55;15718.7;8026.03
539;50.398000;1.2200000;5238.18;15714.5;4728.90
540;47.498000;-2.9500000;5236.36;15709.1;12481.3
541;50.748000;1.5600000;5235.94;15707.8;11692.6
542;51.208000;-3.3500000;5235.59;15706.8;12366.2
543;47.528000;-2.5100000;5235.42;15706.3;12374.2
544;50.488000;1.3200000;5234.66;15704.0;5415.09
545;51.718000;-4.6800000;5233.70;15701.1;11287.9
546;49.658000;0.13000000;5231.46;15694.4;12264.6
547;50.138000;1.0200000;5231.32;15694.0;10312.0
548;50.078000;0.86000000;5230.82;15692.5;11843.0
549;51.508000;0.61000000;5230.30;15690.9;12087.6
550;51.898000;3.6600000;5229.99;15690.0;12172.4
551;51.498000;-3.9700000;5229.72;15689.2;12268.5
552;51.548000;1.6000000;5229.39;15688.2;5839.14
553;50.838000;1.5800000;5229.36;15688.1;11726.2
554;51.608000;1.6400000;5228.42;15685.3;6434.71
555;51.578000;-3.9800000;5228.25;15684.8;12218.8
556;51.428000;2.8900000;5223.20;15669.6;12188.1
557;51.538000;-8.9300000;5222.55;15667.6;12113.3
558;51.888000;3.8400000;5222.18;15666.5;12270.6
559;51.208000;-3.0200000;5220.78;15662.3;12161.6
560;45.608000;-1.2500000;5220.26;15660.8;12417.6
561;52.188000;-6.5400000;5220.03;15660.1;6784.77
562;47.438000;-2.8300000;5218.60;15655.8;12389.1
563;49.398000;-0.19000000;5216.76;15650.3;12215.9
564;51.508000;0.53000000;5214.65;15643.9;12131.3
565;51.398000;-3.1900000;5214.33;15643.0;12322.2
566;51.278000;1.7500000;5213.45;15640.3;5184.18
567;51.108000;2.4400000;5212.57;15637.7;12239.6
568;50.218000;1.1700000;5210.51;15631.5;8356.84
569;50.828000;-0.16000000;5209.01;15627.0;6339.41
570;51.278000;2.3300000;5208.58;15625.7;12140.9
571;51.498000;3.2800000;5208.33;15625.0;12277.6
572;52.098000;-6.8800000;5207.56;15622.7;9222.75
573;51.298000;-3.8800000;5207.54;15622.6;11761.6
574;50.898000;0.99000000;5206.01;15618.0;7582.82
575;48.318000;-4.5100000;5205.74;15617.2;12462.1
576;47.138000;-2.5600000;5205.24;15615.7;12318.8
577;44.768000;12.310000;5203.63;15610.9;12436.0
578;50.718000;-1.7900000;5203.45;15610.4;4167.08
579;53.878000;-6.2700000;5203.25;15609.8;11790.5
580;51.678000;3.7600000;5200.99;15603.0;12262.8
581;49.438000;-0.26000000;5200.79;15602.4;12116.6
582;49.678000;-0.050000000;5200.56;15601.7;11438.8
583;51.348000;2.6300000;5200.44;15601.3;12179.9
584;50.598000;-1.9300000;5198.98;15596.9;4212.84
585;46.988000;-2.4000000;5198.37;15595.1;12384.5
586;53.158000;-6.0300000;5197.55;15592.6;11244.4
587;39.268000;-9.3300000;5197.11;15591.3;6836.07
588;50.658000;1.2700000;5195.43;15586.3;9125.35
589;51.218000;2.4100000;5195.11;15585.3;12216.6
590;49.398000;-0.42000000;5194.10;15582.3;12300.2
591;49.968000;0.51000000;5192.18;15576.5;11533.5
592;51.268000;2.0700000;5191.62;15574.9;11196.9
593;51.548000;3.0800000;5189.40;15568.2;12142.8
594;51.578000;-10.230000;5188.06;15564.2;11919.7
595;47.568000;-3.1600000;5183.34;15550.0;12340.0
596;50.198000;1.1100000;5181.02;15543.1;8332.75
597;51.298000;2.2700000;5180.82;15542.5;12100.1
598;51.828000;3.8800000;5177.76;15533.3;12083.9
599;53.038000;-6.0400000;5175.34;15526.0;11509.3
600;51.788000;-10.490000;5174.45;15523.3;11630.0
601;44.768000;12.430000;5171.31;15513.9;12355.9
602;49.518000;-0.20000000;5170.56;15511.7;12068.3
603;51.458000;2.8200000;5170.52;15511.6;12004.5
604;44.988000;12.540000;5170.28;15510.8;12305.6
605;51.568000;-4.0400000;5168.39;15505.2;11900.1
606;50.928000;0.83000000;5167.48;15502.4;6268.46
607;51.778000;3.3800000;5166.22;15498.7;11872.1
608;51.578000;-4.5800000;5163.62;15490.9;11598.1
609;51.498000;2.9400000;5163.58;15490.7;12055.3
610;50.648000;-0.75000000;5162.38;15487.1;4126.48
611;51.558000;2.9600000;5160.76;15482.3;12052.8
612;51.788000;-10.350000;5158.57;15475.7;11092.6
613;50.108000;0.96000000;5158.09;15474.3;11360.9
614;50.478000;1.2600000;5153.70;15461.1;4850.51
615;51.828000;1.6500000;5149.23;15447.7;2840.43
616;50.718000;-1.0500000;5148.14;15444.4;3613.64
617;51.638000;3.3800000;5147.31;15441.9;12099.9
618;51.368000;3.1500000;5147.26;15441.8;12141.1
619;51.558000;1.5400000;5146.36;15439.1;5456.96
620;47.078000;-2.4600000;5146.25;15438.8;12183.9
621;45.158000;12.340000;5140.82;15422.5;12252.5
622;51.348000;2.5700000;5140.82;15422.5;11988.2
623;51.148000;2.6700000;5138.44;15415.3;12119.8
624;51.548000;-9.0500000;5137.56;15412.7;11593.7
625;51.658000;-4.5700000;5136.38;15409.1;10975.6
626;51.258000;2.5100000;5135.98;15407.9;12048.0
627;50.748000;0.32000000;5135.09;15405.3;7628.28
628;52.598000;-9.3300000;5134.33;15403.0;10588.2
629;50.078000;0.77000000;5133.81;15401.4;11584.5
630;50.278000;1.1600000;5130.30;15390.9;6397.20
631;52.148000;3.9000000;5129.63;15388.9;12004.3
632;51.198000;2.4900000;5128.76;15386.3;12083.2
633;51.738000;-4.6200000;5128.08;15384.3;11513.1
634;39.118000;-9.3900000;5127.30;15381.9;5861.16
635;51.578000;1.4600000;5125.38;15376.1;5022.35
636;50.568000;1.5500000;5125.32;15376.0;11807.9
637;52.208000;-6.9700000;5124.85;15374.5;11850.7
638;49.998000;-5.2500000;5121.80;15365.4;10218.5
639;52.258000;-9.7800000;5121.42;15364.3;11977.3
640;52.268000;-9.7800000;0.00000;15364.3;11977.3
641;49.588000;-0.060000000;5120.14;15360.4;11955.2
642;51.618000;3.8400000;5119.55;15358.6;12074.5
643;51.738000;-10.160000;5119.18;15357.5;9589.94
644;50.068000;-5.7200000;5117.54;15352.6;11233.4
645;52.198000;-6.7200000;5116.93;15350.8;7081.43
646;51.248000;-3.7600000;5115.81;15347.4;11921.1
647;51.438000;3.2300000;5113.69;15341.1;12056.7
648;52.298000;-6.1900000;5113.66;15341.0;7006.58
649;51.538000;1.6600000;5109.09;15327.3;4997.84
650;52.108000;-6.7000000;5109.03;15327.1;7344.09
651;51.188000;1.8500000;5107.95;15323.8;6682.53
652;51.438000;-2.8800000;5105.23;15315.7;12019.8
653;43.118000;-9.2000000;5104.46;15313.4;10131.0
654;51.408000;2.5300000;5103.89;15311.7;11683.3
655;51.608000;-4.3400000;5103.70;15311.1;11750.8
656;52.088000;-6.9400000;5103.51;15310.5;9588.03
657;51.138000;2.5700000;5103.19;15309.6;12032.6
658;51.278000;-3.4100000;5102.97;15308.9;12039.3
659;51.428000;3.0700000;5102.40;15307.2;12023.4
660;52.548000;-9.8700000;5102.04;15306.1;11682.2
661;51.918000;3.6000000;5101.33;15304.0;11726.4
662;51.208000;1.9200000;5098.20;15294.6;8041.13
663;51.558000;3.2100000;5096.18;15288.5;11975.9
664;51.638000;1.0200000;5093.89;15281.7;3760.50
665;51.608000;3.0800000;5092.54;15277.6;11885.3
666;52.198000;-6.8000000;5092.36;15277.1;8918.19
667;51.358000;3.2100000;5092.33;15277.0;11971.9
668;47.288000;-2.6600000;5091.90;15275.7;12054.6
669;51.328000;3.0100000;5090.77;15272.3;12011.3
670;51.288000;-3.0600000;5089.93;15269.8;11982.2
671;51.008000;1.0500000;5089.03;15267.1;6882.88
672;51.598000;-4.9900000;5086.54;15259.6;8094.66
673;51.838000;3.5200000;5084.57;15253.7;11858.4
674;46.348000;-1.3700000;5083.40;15250.2;12132.7
675;51.608000;-9.9300000;5081.55;15244.6;11519.2
676;50.738000;-0.57000000;5081.12;15243.4;4058.13
677;52.028000;3.6700000;5078.95;15236.9;11717.5
678;51.288000;-3.9500000;5078.69;15236.1;10985.3
679;50.358000;1.1600000;5075.11;15225.3;4248.12
680;51.138000;2.5000000;5074.25;15222.8;11937.7
681;51.278000;-3.4700000;5072.55;15217.7;11917.1
682;51.398000;-4.0800000;5072.54;15217.6;11775.2
683;51.348000;-3.9500000;5065.29;15195.9;11902.2
684;50.478000;-0.85000000;5061.81;15185.4;5058.33
685;51.468000;-4.0300000;5061.72;15185.2;11736.8
686;50.338000;-4.2300000;5060.71;15182.1;7380.23
687;51.948000;3.7700000;5060.09;15180.3;11868.7
688;51.468000;-3.8400000;5058.64;15175.9;11885.0
689;50.198000;1.0500000;5057.31;15171.9;7858.63
690;50.248000;-3.9100000;5056.00;15168.0;10829.1
691;49.878000;0.33000000;5053.89;15161.7;11575.8
692;51.238000;-3.8800000;5053.54;15160.6;11673.2
693;50.748000;0.20000000;5053.45;15160.3;4989.32
694;51.468000;-3.9100000;5052.93;15158.8;11555.8
695;47.448000;-2.8900000;5051.79;15155.4;12023.0
696;51.408000;-3.9500000;5051.63;15154.9;11845.4
697;51.248000;2.0100000;5051.61;15154.8;8170.21
698;51.518000;-4.5900000;5050.14;15150.4;11245.1
699;50.728000;-0.64000000;5047.85;15143.6;4302.66
700;51.438000;3.4900000;5047.28;15141.8;11905.5
701;51.368000;-4.0200000;5046.05;15138.1;11842.1
702;38.688000;-9.1100000;5045.78;15137.3;2881.74
703;49.378000;-0.25000000;5044.52;15133.6;11870.3
704;51.408000;-2.9700000;5043.58;15130.7;11944.4
705;51.208000;-3.4100000;5043.37;15130.1;11915.4
706;51.678000;-9.6400000;5042.48;15127.4;9018.22
707;49.408000;-0.36000000;5041.78;15125.3;11916.2
708;53.098000;-6.0300000;5040.13;15120.4;10669.1
709;51.458000;-4.0900000;5037.57;15112.7;11578.4
710;51.528000;-4.2700000;5036.56;15109.7;10831.8
711;51.548000;3.1400000;5036.11;15108.3;11829.1
712;52.908000;-5.8700000;5035.63;15106.9;4935.53
713;49.368000;-0.78000000;5035.38;15106.2;11859.7
714;51.908000;3.9000000;5034.35;15103.1;11844.2
715;51.288000;-3.6400000;5033.46;15100.4;11449.0
716;51.918000;3.5400000;5031.25;15093.8;11595.0
717;50.038000;-5.6600000;5028.91;15086.7;10969.5
718;51.568000;3.9100000;5028.80;15086.4;11871.4
719;51.828000;-10.410000;5027.25;15081.7;10902.9
720;51.588000;-3.9200000;5026.54;15079.6;11767.1
721;51.428000;3.1300000;5026.53;15079.6;11847.9
722;50.728000;-0.92000000;5017.92;15053.8;3487.78
723;50.388000;1.5400000;5017.17;15051.5;11149.2
724;52.138000;3.9600000;5015.97;15047.9;11782.5
725;50.648000;-0.97000000;5015.86;15047.6;3092.47
726;53.308000;-9.8200000;5015.75;15047.2;11672.3
727;51.938000;3.4500000;5013.92;15041.7;11460.0
728;49.878000;0.25000000;5013.39;15040.2;10542.5
729;47.478000;-3.1400000;5008.79;15026.4;11923.5
730;52.358000;-6.1800000;5008.40;15025.2;6060.53
731;49.498000;-0.26000000;5006.51;15019.5;11672.6
732;49.968000;0.45000000;5006.10;15018.3;10211.9
733;51.368000;3.9000000;5005.53;15016.6;11775.1
734;50.288000;1.5400000;5005.04;15015.1;9612.85
735;50.918000;1.3700000;5004.04;15012.1;10532.5
736;51.618000;3.0100000;5001.57;15004.7;11521.5
737;49.588000;-0.12000000;4998.63;14995.9;11556.8
738;51.568000;-4.5200000;4998.06;14994.2;11345.3
739;51.808000;-8.2500000;4997.22;14991.6;9836.23
740;51.728000;-4.5600000;4994.03;14982.1;11167.6
741;51.408000;2.4700000;4992.46;14977.4;11396.6
742;51.828000;1.5100000;4992.36;14977.1;1922.41
743;51.338000;2.4000000;4990.88;14972.6;11270.9
744;50.858000;1.3500000;4990.52;14971.6;9733.45
745;44.798000;12.510000;4989.76;14969.3;11904.8
746;52.028000;3.7900000;4989.66;14969.0;11692.7
747;50.258000;1.1000000;4986.38;14959.1;6627.43
748;51.778000;-10.550000;4986.37;14959.1;11348.0
749;50.028000;0.54000000;4985.91;14957.7;9177.58
750;52.768000;-5.9000000;4985.18;14955.5;4390.55
751;51.948000;3.8300000;4984.09;14952.3;11705.8
752;49.428000;-0.54000000;4983.34;14950.0;11798.3
753;51.818000;4.1400000;4982.49;14947.5;11509.6
754;50.008000;-5.1400000;4981.81;14945.4;8471.60
755;51.588000;1.2700000;4981.63;14944.9;2311.03
756;51.418000;-3.0300000;4980.29;14940.9;11764.4
757;52.418000;-6.1700000;4978.67;14936.0;5892.33
758;51.958000;3.7100000;4977.02;14931.1;11543.0
759;51.618000;-4.4000000;4973.37;14920.1;11254.8
760;47.228000;-2.6400000;4973.31;14919.9;11766.6
761;44.938000;12.600000;4971.12;14913.4;11842.7
762;52.028000;3.6100000;4971.04;14913.1;11453.2
763;51.578000;3.9900000;4969.27;14907.8;11732.0
764;49.938000;0.39000000;4968.27;14904.8;10997.9
765;47.488000;-3.0200000;4967.19;14901.6;11842.2
766;48.318000;-4.4500000;4966.43;14899.3;11469.9
767;51.368000;3.2700000;4965.72;14897.1;11713.5
768;51.278000;-3.5300000;4964.79;14894.4;11649.5
769;52.968000;-5.9100000;4964.24;14892.7;7336.28
770;50.328000;-4.3200000;4962.24;14886.7;7418.38
771;51.658000;-4.5100000;4961.02;14883.1;10787.0
772;49.428000;-0.60000000;4960.99;14883.0;11721.8
773;51.608000;3.1400000;4960.12;14880.4;11631.6
774;51.468000;2.5900000;4959.27;14877.8;11365.1
775;50.748000;1.3300000;4958.97;14876.9;9262.55
776;51.768000;1.6500000;4958.37;14875.1;2652.93
777;47.648000;-3.2100000;4957.67;14873.0;11711.3
778;45.748000;-1.2700000;4957.20;14871.6;11800.9
779;50.238000;-3.6400000;4956.80;14870.4;7688.23
780;52.528000;-9.8100000;4956.42;14869.3;11358.3
781;52.198000;4.0200000;4956.33;14869.0;11592.2
782;51.848000;4.0100000;4955.99;14868.0;11475.7
783;49.658000;-0.12000000;4955.94;14867.8;10893.9
784;52.598000;-9.4300000;4955.36;14866.1;5598.74
785;51.708000;1.4700000;4955.06;14865.2;2672.41
786;51.468000;-2.9400000;4954.42;14863.3;11735.3
