date;Ammonium;Nitrate;Temperature;northward_Water_current;eastward_Water_current;par;ocean_mixed_layer_thickness
2020-01-18;0.5;17.399993896484375;8.817999839782715;0.01100000087171793;-0.15000000596046448;--;
2020-01-19;0.5;19.100006103515625;8.71500015258789;0.004000000189989805;-0.10900000482797623;--;
2020-01-20;0.6000000238418579;21.0;8.61199951171875;-0.0020000000949949026;-0.04400000348687172;--;
2020-01-21;0.5;20.29998779296875;8.78600025177002;0.0010000000474974513;-0.029000001028180122;--;
2020-01-22;0.5;20.0;8.916999816894531;0.0;-0.03800000250339508;--;
2020-01-23;0.5;20.699981689453125;8.925000190734863;-0.0010000000474974513;-0.03100000135600567;--;
2020-01-24;0.5;19.600006103515625;9.043999671936035;-0.0020000000949949026;-0.017000000923871994;--;
2020-01-25;0.5;18.600006103515625;9.067000389099121;-0.004000000189989805;0.03700000047683716;--;10.5999755859375
2020-01-26;0.4000000059604645;11.699981689453125;9.444000244140625;-0.007000000216066837;0.04700000211596489;--;11.699951171875
2020-01-27;0.4000000059604645;8.899993896484375;9.583999633789062;-0.0020000000949949026;0.014000000432133675;--;19.5999755859375
2020-01-28;0.4000000059604645;8.699981689453125;9.52299976348877;-0.0020000000949949026;-0.005000000353902578;--;31.5999755859375
2020-01-29;0.4000000059604645;9.100006103515625;9.376999855041504;0.003000000026077032;-0.03500000014901161;;26.0999755859375
2020-01-30;0.4000000059604645;10.0;9.243999481201172;0.003000000026077032;-0.06599999964237213;--;14.4000244140625
2020-01-31;0.4000000059604645;10.0;9.253000259399414;-0.004000000189989805;-0.006000000052154064;--;18.7999267578125
2020-02-01;0.4000000059604645;9.399993896484375;9.279000282287598;-0.0020000000949949026;0.003000000026077032;--;17.0999755859375
2020-02-02;0.4000000059604645;9.600006103515625;9.210000038146973;0.0;-0.006000000052154064;--;21.0
2020-02-03;0.4000000059604645;9.600006103515625;9.166999816894531;-0.005000000353902578;-0.009000000543892384;--;17.5
2020-02-04;0.4000000059604645;9.79998779296875;9.10200023651123;0.003000000026077032;-0.0430000014603138;--;17.2999267578125
2020-02-05;0.4000000059604645;11.699981689453125;8.906000137329102;0.007000000216066837;-0.0650000050663948;--;12.2999267578125
