"","time","NH4","NO3","N_s","N_f","D","Yield_farm","Yield_per_m","Nf_change","Farm_NO3_demand","Farm_NH4_demand","V_EFF","volscale","Q","B_vol","B_line","g_Q","g_T","g_E","mu_g_EQT","f_NH4","f_NO3"
"129",129,6.95937351671158,115.450969640955,7042.66096293444,5900.17875206863,0.271952865230739,1597114288.29683,1197.83571622263,393.905787037012,491630763.769145,208169315.181493,20797540.32,25.9969254,21.9363518613148,590.017875206863,354.010725124118,0.856490420168588,0.949984754814498,0.704248651979481,0.0687616700424385,0.463762599974876,1.04273856422977
"130",130,4.98845154730414,112.984898516459,7519.53723436605,6298.88917286144,0.338172556509573,1597114288.29683,1197.83571622263,402.555072052504,512256469.20592,205644546.494462,31117647.6,38.8970595,21.9378782956902,629.888917286144,377.933350371686,0.856506136904752,0.959967178353331,0.667999207538949,0.0659088990145913,0.431234337092385,1.01735308254522
"131",131,5.71385585803869,121.000137484275,8029.13934106689,6727.28329106336,0.251348833397087,1597114288.29683,1197.83571622263,454.152409618156,571431638.498879,234966943.231726,71170320,88.9629,21.9351883868678,672.728329106336,403.636997463801,0.856478438290453,0.981215988389626,0.689253482093331,0.0695090359612862,0.459651680538118,1.06262944903634
"132",132,6.7623693209464,125.880919770841,8578.14379274558,7185.19252487995,0.187732064877543,1597114288.29683,1197.83571622263,459.834861600968,578095444.782161,242851782.567605,76264884,95.331105,21.9386415368027,718.519252487995,431.111551492797,0.856513994228252,0.945075307374609,0.679431722275728,0.0659975700036863,0.445448818470926,1.00664740771422
"133",133,6.35031855663024,133.698850683877,9113.50660322329,7628.55692461323,0.208283528241686,1597114288.29683,1197.83571622263,420.109153285445,534971163.267275,220683994.108342,41214957.6,51.518697,21.9465669500596,762.855692461323,457.713415476794,0.856595532996638,0.951899508557838,0.583262736279239,0.0570705929623439,0.384696352454516,0.877425432561339
"134",134,4.96794624898783,146.658923328718,9666.62829300085,8096.72016247878,0.235477971160633,1597114288.29683,1197.83571622263,513.144115443432,649880035.700196,259260870.382636,57204957.6,71.506197,21.9389432992846,809.672016247878,485.803209748727,0.856517100539275,0.962013675731852,0.661188129637395,0.0653767877790079,0.423549401306621,1.00392112230453
"135",135,3.61916023014342,140.743002077001,10292.6143668387,8621.19952918769,0.24115735931837,1597114288.29683,1197.83571622263,535.816128066247,694176145.434409,259728670.753805,53316190.8,66.6452385,21.9387265449458,862.119952918769,517.271971751262,0.856514869306679,0.960108312196358,0.650080312391121,0.0641509949111145,0.400069927300881,1.00691567905031
"136",136,3.37611805804623,122.477662117237,10896.8767239145,9118.31798506662,0.231820434364327,1597114288.29683,1197.83571622263,443.663161513822,591465271.933966,214801943.240244,70374696,87.96837,21.9505337955538,911.831798506662,547.099079103997,0.856636310172058,0.964944255840561,0.510684984207026,0.0506562502251428,0.318021101271833,0.811190400394726
"137",137,1.66477432740428,96.5718769454147,11461.5805236199,9595.80365132506,0.290982372508367,1597114288.29683,1197.83571622263,510.743042742239,697209646.796745,204109342.209799,32761905.6,40.952382,21.9443674965537,959.580365132506,575.748219079504,0.856572913723459,0.980186259835697,0.548134036607465,0.0552256662704547,0.289629164698072,0.908395552474966
"138",138,1.71633232992851,87.6180249037072,12054.5167692698,10087.3884607694,0.330417272819104,1597114288.29683,1197.83571622263,468.715650423616,656205887.106714,192914226.514278,54622447.2,68.278059,21.9500868001175,1008.73884607694,605.243307646163,0.856631716443288,0.984325231108684,0.478981538485799,0.0484655101016964,0.262816512129697,0.81332150071061
"139",139,0.96247458869953,75.1233469466279,12683.956391189,10624.8039627843,0.399234761259188,1597114288.29683,1197.83571622263,598.792652244205,854613532.275619,194917432.553347,28195334.4,35.244168,21.9380615732933,1062.48039627843,637.488237767058,0.856508023767653,0.977118411191774,0.581086099681378,0.0583579953419947,0.25314196895623,1.00553682359276
"140",140,1.71332863712429,55.8739708575052,13365.6422712525,11184.3647498576,0.33997818736675,1597114288.29683,1197.83571622263,509.84801400669,715518535.026817,212762689.878941,86656804.8,108.321006,21.9502918316596,1118.43647498576,671.061884991458,0.856633823569118,0.983902177481749,0.470488297113185,0.0475857820635884,0.261568107254308,0.799839348639467
"141",141,2.92745331549435,53.8816369195068,13887.1336139817,11599.8788721687,0.250198039593737,1597114288.29683,1197.83571622263,294.351351288054,420431791.464574,140592575.342046,96599331.6,120.7491645,21.9717919187077,1159.98788721687,695.992732330122,0.85685443845452,0.991776068360139,0.268446816652431,0.0273753814614637,0.175214985533666,0.453308599561228
"142",142,3.46746488157635,72.99066625536,14478.9870372716,12122.350023879,0.2483697485639,1597114288.29683,1197.83571622263,686.549645165712,880041089.076453,328085909.613449,64427648.4,80.5345605,21.9440430351792,1212.2350023879,727.341001432743,0.85656957634495,0.992565557525273,0.574717011415195,0.0586350290012516,0.361929370719209,0.90774322277951
"143",143,4.22187428236163,70.9877640711732,15255.2053952796,12761.7006192179,0.309725532364878,1597114288.29683,1197.83571622263,582.084610428016,762637586.273436,293026335.930512,53472002.4,66.840003,21.9538969377691,1276.17006192179,765.702037153076,0.856670863421201,0.972514343779569,0.476237600895411,0.0476118371521309,0.310618566957883,0.747329214755139
"144",144,4.62612315830339,55.2998682778107,16035.1957918695,13422.9068928832,0.362043967065547,1597114288.29683,1197.83571622263,733.09830225652,929885591.117823,370971805.72027,53472002.4,66.840003,21.9461424562003,1342.29068928832,805.374413572993,0.856591168039387,0.968144879422427,0.56890517975576,0.0566154650484246,0.369039839706845,0.866294916959927
"145",145,7.03663305715918,62.9188928499291,16751.9829350365,13989.0574957694,0.301569884471605,1597114288.29683,1197.83571622263,312.86014770401,450254423.671307,177370164.78624,108734056.8,135.917571,21.9750618939858,1398.90574957694,839.343449746167,0.856887932577908,0.975839074234684,0.242815502656969,0.0243646337716908,0.181958767138231,0.402830350125639
"146",146,8.55440388499038,75.3632272797641,17412.2527548996,14571.7096990791,0.251801855839069,1597114288.29683,1197.83571622263,778.759471192649,957862709.920859,413303364.016869,98260266,122.8253325,21.9493546841659,1457.17096990791,874.302581944746,0.856624191922639,0.978991672398681,0.550932094227981,0.05544324635028,0.37787154815661,0.82226715501016
"147",147,10.0622538260333,91.6368044588672,18357.1532444393,15361.3547431332,0.209286795032197,1597114288.29683,1197.83571622263,800.365006492731,997049192.113604,435146991.422425,156416988,195.521235,21.9502176412177,1536.13547431332,921.681284587991,0.856633061115065,0.973413254978096,0.540684613980216,0.0541025013663271,0.377351320086486,0.811984187841365
"148",148,12.554368643169,115.77664835018,19334.1945732905,16177.4580265412,0.185148509537584,1597114288.29683,1197.83571622263,831.591761580441,1031231592.95408,456353162.371579,142195824,177.74478,21.9513180263365,1617.74580265412,970.647481592474,0.856644368924534,0.98278911969284,0.528608943750793,0.0534043529098394,0.375753050386777,0.797588178525961
"149",149,11.987936978698,113.149836262786,20307.0517644612,16984.6564967483,0.193354866236344,1597114288.29683,1197.83571622263,779.278320180026,975593492.784327,427100053.784706,129048252,161.310315,21.9561156673078,1698.46564967483,1019.0793898049,0.856693649746325,0.980687845146014,0.474928742479005,0.0478813117786174,0.337545662261889,0.71870200019175
"150",150,6.86865639782401,82.3065007286767,21291.8126369567,17813.8728656021,0.253460950715634,1597114288.29683,1197.83571622263,878.285903094233,1103747426.15335,460151940.385192,77474560.8,96.843201,21.9523771150687,1781.38728656021,1068.83237193613,0.856655250678397,0.980886731859437,0.508792414222434,0.0513034787954599,0.346422159777681,0.774885483210623
"151",151,2.0345155738447,51.7881098165862,22354.1134433716,18708.1021435908,0.369337066252151,1597114288.29683,1197.83571622263,910.008665707633,1227225245.94508,391712738.140589,60330896.4,75.4136205,21.9488942661294,1870.81021435908,1122.48612861545,0.85661945944659,0.98743034354211,0.498929746497659,0.0506424896936642,0.28553544748243,0.820091208190428
"152",152,0.267338520995223,30.8250903345422,23431.1731820733,19626.4184978935,0.521804292070756,1597114288.29683,1197.83571622263,925.415280949933,1509115983.03815,131989591.094654,44006742,55.0084275,21.9385883800389,1962.64184978935,1177.58510987361,0.856513447024223,0.996148675766193,0.480061940845914,0.0491515106563766,0.107953869338062,0.961164520593632
"153",153,0.140638232202511,20.6664174527465,24551.5654976933,20572.8607515931,0.809301666476677,1597114288.29683,1197.83571622263,967.22039226006,1651708376.09529,72345053.4547189,26403687.6,33.0046095,21.933957943011,2057.28607515931,1234.37164509558,0.85646576456023,0.99935722235012,0.477212210013625,0.0490143848217688,0.0678570257402839,1.00357920994651
"154",154,0.144522891458085,21.7115806515108,25711.3082019684,21538.8069959235,1.24468142777758,1597114288.29683,1197.83571622263,959.362301646983,1651340512.61372,72639065.1901387,21781152,27.22644,21.9372016318428,2153.88069959235,1292.32841975541,0.856499170146858,0.992537791346551,0.456227502783634,0.0465411067487886,0.066081405424256,0.958358600570113
"155",155,1.08469630711061,70.9850368357556,26690.0004921806,22293.2751815204,0.829666675095835,1597114288.29683,1197.83571622263,499.234410528837,803015530.676395,172135683.979701,104228595.6,130.2857445,21.9722204453408,2229.32751815204,1337.59651089122,0.856858828714878,0.965106259511069,0.245819545708678,0.0243939464463556,0.120450719245763,0.450305248915759
"156",156,1.51419486205634,81.9502097007176,27502.8152951511,22997.7793524245,0.572798758104589,1597114288.29683,1197.83571622263,885.107780846712,1230120445.03332,335573581.996736,73730976,92.16372,21.9589004110746,2299.77793524245,1379.86676114547,0.856722238779406,0.997260890668769,0.394895247543565,0.0404866628765791,0.206271423517166,0.66867411510135
"157",157,1.27092889465188,56.4138575690294,28551.9917430305,23873.7652974761,0.655928966906553,1597114288.29683,1197.83571622263,863.966793403435,1242854221.68004,314507812.593287,41361768,51.70221,21.9595679136751,2387.37652974761,1432.42591784856,0.856729089870987,0.999248443839913,0.371740276810924,0.0381889623458254,0.188565667637894,0.650795905308564
"158",158,2.44956903020453,38.9595137587999,29561.3002206884,24706.317506377,0.684921981281527,1597114288.29683,1197.83571622263,798.986830181928,1094041473.14728,361301349.622368,67184648.4,83.9808105,21.9650774394275,2470.6317506377,1482.37905038262,0.856785613350527,0.996312097108938,0.335230521548837,0.0343393735215983,0.206656788342763,0.553622286277214
"159",159,5.31997961478078,39.0447270240029,30369.073373314,25350.5496084415,0.549316052470764,1597114288.29683,1197.83571622263,467.383171654458,653874415.990337,241282895.041815,99975404.4,124.9692555,21.9796508724219,2535.05496084415,1521.03297650649,0.856934910731893,0.996443158520128,0.199448794694218,0.0204368062575978,0.14274432104311,0.322626148380252
"160",160,6.10821786699796,46.8010519158194,31118.759369119,25999.7853289324,0.489991883177445,1597114288.29683,1197.83571622263,813.187418247975,1035032951.66507,414593791.705181,83621800.8,104.527251,21.9688524252891,2599.97853289324,1559.98711973595,0.856824316049097,0.999381583298481,0.323843993627285,0.0332766974019229,0.223047201519007,0.497851037995928
"161",161,3.96462211074308,59.2745409369944,31987.5418002485,26709.3052582349,0.671902843320312,1597114288.29683,1197.83571622263,595.713296977566,820320252.818392,287809551.166236,38167652.4,47.7095655,21.9761788975721,2670.93052582348,1602.55831549409,0.856899370374586,0.999997512323094,0.236352595570085,0.0243035863800276,0.15852443428906,0.384059700660989
"162",162,2.58594165195854,68.2034690611945,32908.5812121938,27507.9388569838,0.68580502495543,1597114288.29683,1197.83571622263,979.528231905558,1307388064.88712,432798901.446088,84879000,106.09875,21.9633031697825,2750.79388569838,1650.47633141903,0.856767415583432,0.999340720531386,0.366043914131994,0.0376089286441347,0.220527527970452,0.59418980235923
"163",163,3.57686644689932,67.5902723358679,33821.5236597022,28223.6457311755,0.503452859843804,1597114288.29683,1197.83571622263,392.456969962765,606443586.107015,190229372.195799,135431472,169.28934,21.9834000121194,2822.36457311755,1693.41874387053,0.856973268427807,0.999387600073427,0.15475979229198,0.0159052542573996,0.108108790803172,0.268715167594641
"164",164,4.48660336790896,74.0332533788295,34709.6128666229,29016.1945761056,0.439939354271649,1597114288.29683,1197.83571622263,1115.87620914496,1425399368.02311,543484912.892401,99509856,124.38732,21.9621519546901,2901.61945761056,1740.97167456634,0.856755605690985,0.998693659127069,0.394024598855487,0.0404570142793248,0.257914833898879,0.614207995363146
"165",165,3.21328578688952,80.4952906532165,8908.55679255187,7429.11891970554,0.966204442953813,3380102829.02617,2535.07712176962,140.373616648294,82824167.6881661,18394412.5386681,15110400,18.888,21.9914042147342,742.911891970555,445.747135182333,0.857055091161342,0.999910447530062,0.203185374764834,0.0208950558155634,0.0546301944587178,0.139789844948414
"166",166,1.76870734106154,75.9320380795458,9329.47386961243,7820.14199486134,0.659541102602561,3380102829.02617,2535.07712176962,530.179744849689,710429519.275187,218103358.651237,44207622,55.2595275,21.9300568656463,782.014199486134,469.20851969168,0.856425568158855,0.992257315982211,0.684446723748001,0.0697966902900322,0.372342637283005,1.13580261127194
"167",167,1.39558995931874,70.7795099222127,9959.2685768708,8346.01861970582,0.384109547927037,3380102829.02617,2535.07712176962,518.357662204591,725436920.883019,201457944.870595,69061692,86.327115,21.9329575342139,834.601861970582,500.761117182349,0.85645545857089,0.964441275711238,0.646774603826197,0.0641083759603285,0.325472339061737,1.08666868770019
"168",168,0.858034235162823,60.8877295138367,10517.4196772748,8801.29469113368,0.299744965373345,3380102829.02617,2535.07712176962,375.599500413121,569669663.443556,119089572.707351,46198687.2,57.748359,21.9498551592301,880.129469113368,528.077681468021,0.856629335776531,0.878488465577121,0.494719469378884,0.0446754828231687,0.192972718528395,0.809168318662702
"169",169,0.730494096391743,52.2257070582407,11042.0152400743,9249.8943846681,0.26000100305957,3380102829.02617,2535.07712176962,499.856797841607,742928911.4759,145194598.217522,73232676,91.540845,21.9374500733507,924.98943846681,554.993663080086,0.856501728115667,0.819711524508201,0.66515263640997,0.0560391897522776,0.220035192272112,1.00404842491381
"170",170,0.755375148797389,67.3187772288431,11613.3723522788,9720.35101507849,0.23840432118691,3380102829.02617,2535.07712176962,434.9312909191,660952812.09333,127909358.157064,63507156,79.383945,21.9474824872721,972.035101507849,583.221060904709,0.856604946317365,0.795258610047256,0.571820080325557,0.0467444017447953,0.188328327890789,0.85003777265843
"171",171,0.984967634078133,75.7147007201542,12040.5659798531,10053.4271006718,0.266594659170657,3380102829.02617,2535.07712176962,175.07644288156,305795429.684812,58686632.7849354,51193233.6,63.991542,21.9765785928348,1005.34271006718,603.205626040305,0.856903462695419,0.810921507631365,0.232828721749131,0.0194146031127895,0.0968501434071956,0.380310893032562
"172",172,0.321971901275457,46.0194990777736,12499.2436530068,10476.6116651163,0.291620597419477,3380102829.02617,2535.07712176962,595.929024202597,928811717.314451,98030597.8552168,55310455.2,69.138069,21.9306165509839,1047.66116651163,628.59669990698,0.856431336496823,0.899316910651651,0.637081319063624,0.0588818472280351,0.140821960582817,1.10822743167917
"173",173,0.337436406280198,12.3817023329812,13145.1571724158,11005.8775751377,0.357058307951365,3380102829.02617,2535.07712176962,428.545718202527,710484006.224016,83075482.9636053,36469360.8,45.586701,21.9437610337506,1100.58775751377,660.352654508259,0.856566675579204,0.924353433314769,0.430868793958163,0.0409378961629206,0.118242847379554,0.806967681911126
"174",174,0.208662220998863,0.607870640854139,13536.1628085799,11358.1802194913,0.48662423713911,3380102829.02617,2535.07712176962,260.729872913654,291046750.131946,86108152.7568794,28877881.2,36.0973515,21.9175453699449,1135.81802194913,681.490813169479,0.856296498639838,0.918924013853726,0.264287680638861,0.0249552505661273,0.118624031456782,0.320323587807385
"175",175,0.0718387275875353,0.233884264030158,13750.8584357655,11854.6982356283,0.415274903193398,3380102829.02617,2535.07712176962,652.090955159716,662776673.779242,190114704.418109,69061687.2,86.327109,21.5995010268911,1185.46982356283,711.281894137698,0.852935780802157,0.908721215812678,0.612914171298375,0.0570069636694683,0.223691430807368,0.698860493645373
"176",176,1.22902549122189,12.4111207333864,14922.4179753035,12501.8849002359,0.270443899357196,3380102829.02617,2535.07712176962,640.890345507643,916742093.877544,269692883.918885,136571424,170.71428,21.936134506423,1250.18849002359,750.113094014156,0.856488181921736,0.87189829659343,0.594375953057382,0.0532634975143267,0.293447816563328,0.916702184543729
"177",177,3.89635405185007,44.9094607380106,15565.4641446775,12998.6739557466,0.202781218993001,3380102829.02617,2535.07712176962,284.916006736583,420221604.594849,150165460.574368,117880596,147.350745,21.9746554130594,1299.86739557466,779.920437344795,0.85688376987593,0.848146034094142,0.27426256124819,0.0239188517003016,0.168069756551934,0.40440020492733
"178",178,5.59367555333247,73.5418084695899,15902.347849893,13275.1994201342,0.253331137609505,3380102829.02617,2535.07712176962,267.970715600778,361592728.762069,132726290.481368,50862717.6,63.578397,21.9789898039304,1327.51994201342,796.511965208051,0.856928145162702,0.840845229415593,0.256586417818454,0.0221858147000303,0.148531497056736,0.340899043536437
"179",179,4.42823430122566,70.6683783002407,16354.9511746831,13670.9816759747,0.300429263483153,3380102829.02617,2535.07712176962,507.328849884565,650905461.95365,247321968.361082,77900044.8,97.375056,21.9632602561565,1367.09816759747,820.258900558482,0.85676697538326,0.873720964498842,0.435381584529807,0.0391099063629162,0.249762299730827,0.595476367511218
"180",180,1.67294401503199,37.3958869786682,16993.2483975857,14212.6471781056,0.378788274275818,3380102829.02617,2535.07712176962,572.227459738343,783657146.807033,231312161.470184,38433319.2,48.041649,21.95642738797,1421.26471781056,852.758830686338,0.856696850533258,0.95969995502494,0.428355755817472,0.0422618493632805,0.227260466689413,0.689342889915375
"181",181,1.04200438073243,12.7853118734235,17736.4105164713,14851.4641068297,0.419824098667336,3380102829.02617,2535.07712176962,702.431694120337,983938711.02735,262011524.489222,64211912.4,80.2648905,21.9425333346864,1485.14641068297,891.087846409785,0.856554045667987,0.972619264274958,0.493108843186358,0.0492971344150042,0.244369852026485,0.82821975017036
"182",182,2.61490285987798,22.3725515043878,18567.0538843173,15532.2487407671,0.302497986883086,3380102829.02617,2535.07712176962,656.957196550088,876663906.160308,315980178.825365,140316300,175.395375,21.9538736432831,1553.22487407671,931.934924446028,0.856670624148676,0.959857246101057,0.448916973723499,0.0442963350326594,0.278052520289288,0.705687496562869
"183",183,5.0603514303283,56.6291179920708,19352.0108388662,16180.0781910928,0.217949024401269,3380102829.02617,2535.07712176962,636.926436888064,824887757.205094,326149859.91623,158438604,198.048255,21.9603938932258,1618.00781910928,970.804691465565,0.856737566626219,0.920858993879942,0.436927438672388,0.0413648553094568,0.275590204859394,0.637583897596559
"184",184,6.67132371806099,81.0754813034648,19969.4079196252,16668.597197392,0.237348929105766,3380102829.02617,2535.07712176962,298.332987581857,427685715.424982,159356209.908562,76665084,95.831355,21.9802570565144,1666.8597197392,1000.11583184352,0.856941114035664,0.927470024560871,0.208629284727031,0.0198979061074518,0.143077835478184,0.321127369216638
"185",185,5.39385960015982,65.158340079749,20428.9068497041,17064.6368633569,0.313151918855869,3380102829.02617,2535.07712176962,487.13273995664,629013178.069391,241369328.152332,74758524,93.448155,21.9714864214728,1706.46368633569,1023.87821180141,0.856851308467351,0.990230611350187,0.300010164094258,0.0305463291048793,0.200450443722131,0.461073895006974
"186",186,0.683853537839292,30.6191641656429,21198.4069143595,17745.6111803665,0.562104346703872,3380102829.02617,2535.07712176962,843.235820176822,1205550260.91916,226895728.740093,22573327.92,28.2166599,21.9457181265265,1774.56111803665,1064.73667082199,0.856586804504835,0.996519720040311,0.483419880870644,0.0495179925676365,0.183709817893119,0.849227561781622
"187",187,0.662602693685562,12.446591431106,22225.8127726529,18619.3452860517,0.718049102076106,3380102829.02617,2535.07712176962,903.469939724565,1348592116.56377,276357239.492501,48273184.8,60.341481,21.9369464560619,1861.93452860517,1117.1607171631,0.856496542746629,1,0.491568292886444,0.0505231852057322,0.209407857022695,0.905405845412278
"188",188,3.28649334049349,29.8613739665522,23090.7604872457,19274.7988882139,0.476152583843136,3380102829.02617,2535.07712176962,307.000320227802,487072915.134827,162614659.926594,132349236,165.436545,21.9797672708093,1927.47988882139,1156.48793329283,0.856936101920943,0.998478089060598,0.174603407183479,0.0179275498545163,0.129271808879641,0.316044694829516
"189",189,7.04131791776386,53.8357890026637,23477.1132920333,19593.1166954631,0.376823872596719,3380102829.02617,2535.07712176962,329.029835367334,444589176.535156,165107375.642681,76665084,95.831355,21.982327088099,1959.31166954631,1175.58700172779,0.856962293372303,0.990031220987254,0.1845896567026,0.0187931340624089,0.128959573231863,0.28399800353844
"190",190,6.62987854727903,67.966731556689,24184.7736615639,20223.5809493463,0.49212069864958,3380102829.02617,2535.07712176962,866.512513149269,1081282381.38214,445639268.571315,45128964,56.411205,21.9586999563228,2022.35809493463,1213.41485696078,0.856720181230483,0.986525650832433,0.44218223950966,0.0448466410236451,0.29905923128414,0.66865802251807
"191",191,6.85366753789798,80.6678481590154,25170.3405932427,21037.9629786847,0.415936921125322,3380102829.02617,2535.07712176962,757.065370285963,978055571.928183,397828669.06399,133003944,166.25493,21.9642479734111,2103.79629786847,1262.27777872108,0.856777106521731,0.9783290163375,0.377646838440575,0.037985678416347,0.259997959407471,0.581451176096943
"192",192,7.82308201347746,106.453985145626,26166.9888417292,21879.8921240933,0.29036933317339,3380102829.02617,2535.07712176962,922.002367731728,1162609347.72628,484121676.490857,178004604,222.505755,21.9593774472567,2187.98921240933,1312.7935274456,0.856727135034733,0.973786796346332,0.440897214350259,0.04413925564635,0.300153583164073,0.664557203761558
"193",193,7.19043578250627,131.773189342942,26990.9610599972,22518.9286298295,0.321570486959585,3380102829.02617,2535.07712176962,255.732221145351,416472264.718052,143206776.788904,67194392.4,83.9929905,21.9858992866312,2251.89286298295,1351.13571778977,0.856998827246543,0.974106715177472,0.133327241453083,0.0133563227340486,0.103159217916278,0.231498302181778
"194",194,4.27311518016913,135.755537611627,27655.585168968,23116.0796649601,0.434691558639248,3380102829.02617,2535.07712176962,855.02111063594,1099592569.63276,408294677.891529,77112363.6,96.3904545,21.9637869265908,2311.60796649601,1386.9647798976,0.856772377685636,0.939919141070728,0.40345534608885,0.038988153831811,0.244546516335589,0.594788581579037
"195",195,1.19462045646146,112.36075554243,28479.2223644553,23775.1483361133,0.681366618507983,3380102829.02617,2535.07712176962,412.184656726343,667431101.452744,139389038.184781,29255792.4,36.5697405,21.978567688344,2377.51483361133,1426.5089001668,0.856923824772999,0.958590859079966,0.196167718907229,0.0193367859118782,0.0972205993453239,0.350958205208818
"196",196,1.14953675765434,92.4843712314758,29194.5321405803,24403.5133426813,0.635592071402558,3380102829.02617,2535.07712176962,812.739421686841,1170381174.91158,273072883.195663,98899675.2,123.624594,21.9632496069816,2440.35133426813,1464.21080056088,0.856766866145542,0.947092932634704,0.362568305003525,0.0353041972389022,0.163779193673758,0.599541304471237
"197",197,1.0018261337637,85.5484849162313,30248.2155933597,25297.7928413705,0.504094417163292,3380102829.02617,2535.07712176962,973.646266570047,1421822051.63887,315760585.860732,89149347.6,111.4366845,21.9568595501713,2529.77928413705,1517.86757048223,0.856701287792536,0.973529452879915,0.404538747135013,0.0404873997773356,0.179915850048647,0.702582141575349
"198",198,1.32717168853755,92.1986191370672,31158.7024897908,26007.0671555173,0.503707238100445,3380102829.02617,2535.07712176962,386.522622662042,649510113.359474,139466234.517148,76781340,95.976675,21.9808597807156,2600.70671555173,1560.42402933104,0.856947281399769,0.938396613715247,0.174740203920577,0.0168622149645214,0.0909629102990897,0.312230654080473
"199",199,0.868871132704049,92.312691019405,31934.121768347,26700.2333284694,0.577081764911444,3380102829.02617,2535.07712176962,948.827491145894,1385357540.54882,277960951.402987,62153695.2,77.692119,21.9602407123151,2670.02333284694,1602.01399970816,0.856735994656905,0.946376315990873,0.38579743345631,0.0375362996073221,0.154039947439376,0.648602501519253
"200",200,0.720352782781361,76.3044384014256,33055.4768662253,27636.8156346643,0.605348084024335,3380102829.02617,2535.07712176962,915.967924988887,1412282421.09465,250560962.722774,76013484,95.016855,21.9606677206199,2763.68156346643,1658.20893807986,0.85674037660491,0.98845112266696,0.345822761831579,0.0351430341721427,0.137244703470936,0.638794673374837
"201",201,0.71068963091764,64.9434575808694,34210.6558596787,28609.6145846173,0.502613713905604,3380102829.02617,2535.07712176962,1028.74925480292,1563545636.49699,280073736.195664,123145740,153.932175,21.9577478957277,2860.96145846173,1716.57687507704,0.85671040808724,0.993083353623307,0.371795580577745,0.037958165453793,0.146276935375862,0.683163035560509
"202",202,0.370004485735496,57.0328518491001,35425.4159322963,29626.5463283458,0.538663746568958,3380102829.02617,2535.07712176962,998.507447941359,1628716489.04182,170960775.250838,61004572.8,76.255716,21.9573221730547,2962.65463283458,1777.59277970075,0.856706037504738,0.953426634755995,0.36425538496533,0.0357031335639016,0.0960519203623664,0.687198767344313
"203",203,0.252895657832314,45.6773853355561,36588.3517088559,30593.7612769079,0.821642558787832,3380102829.02617,2535.07712176962,932.798463183462,1586025203.52223,108492685.431922,41361768,51.70221,21.9594159664417,3059.37612769079,1835.62567661447,0.85672753037749,0.904357500344157,0.349448575148654,0.0324898261688253,0.0682653672451022,0.648026496652112
"204",204,0.65410983683829,56.8927134352505,37658.5766719322,31465.6209764124,0.849558808671043,3380102829.02617,2535.07712176962,808.041408235896,1290171293.07727,203805007.679204,71015695.2,88.769619,21.9681657324234,3146.56209764124,1887.93725858474,0.856817277349629,0.827487980519073,0.325339694983041,0.0276801354354846,0.104905909242185,0.512552899731189
"205",205,1.29112270077044,63.2575913819431,38309.4793801771,31939.6281968595,0.805761387871462,3380102829.02617,2535.07712176962,58.0130532597679,233503565.994164,6647316.0251763,61125067.2,76.406334,21.994341056213,3193.96281968595,1916.37769181157,0.857085089468213,0.813766990989302,0.0455975170712809,0.00381633464554456,0.0265750017931895,0.0914251624856088
"206",206,0.556361879626417,44.4201051871797,38668.4321569958,32281.7642355436,1.15019569155103,3380102829.02617,2535.07712176962,563.706676184064,889056370.979575,104154216.7177,25518219.6,31.8977745,21.9784135324364,3228.17642355436,1936.90585413262,0.856922246908845,0.740765985948951,0.255496824204276,0.0194620777250891,0.0643053511814401,0.344273656112251
"207",207,0.447740327153156,23.6153057108587,39356.2115420948,32864.9029072504,1.30812238663892,3380102829.02617,2535.07712176962,602.676135153173,1003899358.62679,105351576.513587,47388158.4,59.235198,21.9751491897493,3286.49029072504,1971.89417443502,0.856888826527377,0.767808941999222,0.257601896612589,0.0203379861749178,0.0640464183101803,0.381841679513785
"208",208,0.241239877122029,7.86885427307079,40151.7474014298,33560.2019075724,1.35629838642549,3380102829.02617,2535.07712176962,785.947697146685,1280989533.09262,91792384.6072448,32658094.8,40.8226185,21.9640958990685,3356.02019075724,2013.61211445434,0.856775546769669,0.793871910926447,0.311429962060422,0.0254190395907406,0.0581508663000063,0.477130931680179
"209",209,0.261206438067497,2.74993224081845,41079.222466698,34383.9899390171,1.11796090753789,3380102829.02617,2535.07712176962,861.860590715229,1401522500.44619,184896240.958288,76930512,96.16314,21.9471947669702,3438.39899390171,2063.03939634102,0.856601988183573,0.828651641438802,0.317751633041751,0.0270657527600436,0.0911367244272645,0.50951889216718
"210",210,1.03521362904129,16.3317628396596,41919.2832178804,34968.8765567765,0.715100707098416,3380102829.02617,2535.07712176962,261.470839010667,515078775.58955,80018163.7843158,149859324,187.324155,21.9875979286378,3496.88765567765,2098.13259340659,0.857016193187447,0.807004842998115,0.114191997212076,0.00947724447441528,0.0525693925498266,0.18415003690619
"211",211,1.50228186222835,37.5189883800671,42292.4065458312,35281.3589967488,0.62829375017716,3380102829.02617,2535.07712176962,362.219533106815,572353351.425036,113409044.474932,68121439.2,85.151799,21.9871818287183,3528.13589967488,2116.88153980493,0.857011939610763,0.808815815742828,0.147470917700679,0.0122665980961843,0.0641298199128248,0.202824363294356
"212",212,1.32345214805459,39.1657386643128,42783.4775681105,35701.0949020022,0.863720030123011,3380102829.02617,2535.07712176962,476.370362246773,733579317.510326,151209269.451201,49382355.6,61.7279445,21.9837998485898,3570.10949020022,2142.06569412013,0.856977357967428,0.822806589998894,0.181330298346967,0.0153432983933514,0.0768975207880902,0.256884696287362
