date;Ammonium;Nitrate;Temperature;northward_Water_current;eastward_Water_current;par;ocean_mixed_layer_thickness
2020-01-18;0.5;13.199981689453125;9.307000160217285;-0.0020000000949949026;-0.03700000047683716;--;
2020-01-19;0.5;15.5;9.107999801635742;0.0010000000474974513;-0.012000000104308128;--;
2020-01-20;0.4000000059604645;11.29998779296875;9.423999786376953;-0.0010000000474974513;0.018000001087784767;--;
2020-01-21;0.4000000059604645;10.0;9.52299976348877;-0.0010000000474974513;0.014000000432133675;--;
2020-01-22;0.4000000059604645;9.699981689453125;9.552000045776367;-0.0010000000474974513;0.010000000707805157;--;
2020-01-23;0.4000000059604645;9.5;9.581999778747559;0.0;0.01100000087171793;--;
2020-01-24;0.30000001192092896;9.199981689453125;9.623000144958496;0.0;0.006000000052154064;--;
2020-01-25;0.30000001192092896;9.0;9.664999961853027;0.0020000000949949026;-0.012000000104308128;--;10.5999755859375
2020-01-26;0.4000000059604645;9.399993896484375;9.656000137329102;-0.0020000000949949026;0.0;--;11.699951171875
2020-01-27;0.4000000059604645;8.899993896484375;9.595000267028809;-0.0020000000949949026;0.0010000000474974513;--;19.5999755859375
2020-01-28;0.4000000059604645;8.699981689453125;9.529000282287598;0.0;-0.01900000125169754;--;31.5999755859375
2020-01-29;0.4000000059604645;9.100006103515625;9.383999824523926;0.003000000026077032;-0.04200000315904617;;26.0999755859375
2020-01-30;0.4000000059604645;9.699981689453125;9.234000205993652;0.005000000353902578;-0.05300000309944153;--;14.4000244140625
2020-01-31;0.4000000059604645;10.0;9.253000259399414;-0.004000000189989805;-0.01600000075995922;--;18.7999267578125
2020-02-01;0.4000000059604645;9.399993896484375;9.288000106811523;-0.0020000000949949026;-0.0020000000949949026;--;17.0999755859375
2020-02-02;0.4000000059604645;9.600006103515625;9.217000007629395;-0.0010000000474974513;-0.00800000037997961;--;21.0
2020-02-03;0.4000000059604645;9.5;9.175000190734863;-0.0010000000474974513;-0.023000001907348633;--;17.5
2020-02-04;0.4000000059604645;9.600006103515625;9.10099983215332;0.0010000000474974513;-0.023000001907348633;--;17.2999267578125
2020-02-05;0.4000000059604645;10.79998779296875;9.013999938964844;0.0020000000949949026;-0.03100000135600567;--;12.2999267578125
2020-02-06;0.4000000059604645;11.899993896484375;8.906999588012695;0.0020000000949949026;-0.039000000804662704;--;20.699951171875
2020-02-07;0.5;11.600006103515625;8.920999526977539;-0.0020000000949949026;-0.018000001087784767;--;26.0
2020-02-08;0.5;10.600006103515625;8.972000122070312;-0.003000000026077032;0.018000001087784767;--;28.7999267578125
2020-02-09;0.5;9.899993896484375;9.064000129699707;-0.0020000000949949026;0.029000001028180122;--;39.699951171875
2020-02-10;0.5;9.600006103515625;9.003999710083008;-0.0010000000474974513;0.023000001907348633;--;40.2999267578125
2020-02-11;0.5;9.5;8.850000381469727;0.0;0.005000000353902578;--;40.199951171875
2020-02-12;0.5;9.600006103515625;8.72700023651123;0.0020000000949949026;-0.024000000208616257;11.697148;38.0
2020-02-13;0.5;10.0;8.677000045776367;0.0010000000474974513;-0.03800000250339508;13.083267;26.5
2020-02-14;0.5;10.5;8.680000305175781;0.0;-0.023000001907348633;10.212894;29.7999267578125
2020-02-15;0.5;10.600006103515625;8.692999839782715;0.0;0.0;6.929343;36.4000244140625
2020-02-16;0.5;10.199981689453125;8.666000366210938;-0.0020000000949949026;0.032999999821186066;6.8371925;39.9000244140625
2020-02-17;0.5;9.699981689453125;8.607000350952148;-0.0010000000474974513;0.013000000268220901;3.053013;40.2999267578125
2020-02-18;0.5;9.79998779296875;8.531000137329102;0.0;-0.017000000923871994;6.61473;37.699951171875
2020-02-19;0.5;10.199981689453125;8.482000350952148;0.0;-0.017000000923871994;3.0182743;32.2999267578125
2020-02-20;0.5;10.29998779296875;8.479000091552734;-0.003000000026077032;-0.012000000104308128;14.903292;28.0999755859375
2020-02-21;0.5;10.0;8.484999656677246;-0.0010000000474974513;0.003000000026077032;6.3422265;33.0
2020-02-22;0.5;9.899993896484375;8.500999450683594;0.0;-0.005000000353902578;15.598274;36.4000244140625
2020-02-23;0.6000000238418579;10.399993896484375;8.472999572753906;0.004000000189989805;-0.03800000250339508;13.236979;22.199951171875
2020-02-24;0.6000000238418579;11.399993896484375;8.446000099182129;-0.003000000026077032;-0.015000000596046448;4.984181;27.199951171875
2020-02-25;0.6000000238418579;10.699981689453125;8.444999694824219;-0.005000000353902578;0.010000000707805157;5.980663;24.2999267578125
2020-02-26;0.6000000238418579;10.29998779296875;8.423999786376953;0.003000000026077032;-0.04200000315904617;11.148346;28.699951171875
2020-02-27;0.6000000238418579;12.100006103515625;8.302999496459961;0.004000000189989805;-0.05300000309944153;15.631148;10.9000244140625
2020-02-28;0.699999988079071;15.399993896484375;8.191999435424805;0.0;-0.04500000178813934;11.530994;13.0999755859375
2020-02-29;0.6000000238418579;11.29998779296875;8.355999946594238;-0.006000000052154064;0.027000000700354576;17.552845;26.4000244140625
2020-03-01;0.6000000238418579;10.29998779296875;8.357999801635742;0.0010000000474974513;-0.039000000804662704;19.785934;32.0999755859375
2020-03-02;0.6000000238418579;12.29998779296875;8.159000396728516;-0.0010000000474974513;-0.055000003427267075;13.049642;19.2999267578125
2020-03-03;0.6000000238418579;14.0;8.020999908447266;0.0010000000474974513;-0.04800000041723251;19.492956;13.699951171875
2020-03-04;0.699999988079071;16.399993896484375;7.949999809265137;-0.0010000000474974513;-0.03400000184774399;22.158089;10.7999267578125
2020-03-05;0.6000000238418579;15.0;8.03499984741211;0.0010000000474974513;-0.004000000189989805;19.102169;10.4000244140625
2020-03-06;0.5;12.0;8.194999694824219;-0.0020000000949949026;-0.015000000596046448;22.228008;18.2999267578125
2020-03-07;0.5;11.699981689453125;8.27400016784668;-0.0010000000474974513;-0.003000000026077032;3.174034;24.199951171875
2020-03-08;0.5;11.100006103515625;8.317999839782715;-0.0010000000474974513;-0.01600000075995922;20.534824;24.5999755859375
2020-03-09;0.5;11.100006103515625;8.293000221252441;0.0;-0.014000000432133675;6.252549;27.199951171875
2020-03-10;0.6000000238418579;11.399993896484375;8.303999900817871;0.0020000000949949026;-0.026000000536441803;17.161654;25.5999755859375
2020-03-11;0.6000000238418579;11.79998779296875;8.257999420166016;-0.0020000000949949026;0.0;16.48821;25.699951171875
2020-03-12;0.6000000238418579;10.899993896484375;8.250999450683594;-0.0020000000949949026;0.009000000543892384;19.395853;31.7999267578125
2020-03-13;0.6000000238418579;11.199981689453125;8.203999519348145;0.004000000189989805;-0.04000000283122063;19.42031;24.2999267578125
2020-03-14;0.6000000238418579;12.199981689453125;8.17300033569336;0.0;-0.03100000135600567;8.86403;18.199951171875
2020-03-15;0.6000000238418579;13.0;8.144999504089355;0.0010000000474974513;-0.039000000804662704;24.219252;15.4000244140625
2020-03-16;0.699999988079071;14.79998779296875;8.11199951171875;-0.003000000026077032;-0.021000001579523087;12.342483;14.199951171875
2020-03-17;0.699999988079071;13.899993896484375;8.168999671936035;-0.0010000000474974513;-0.005000000353902578;6.4177155;14.699951171875
2020-03-18;0.699999988079071;14.29998779296875;8.194999694824219;0.0;-0.02500000037252903;28.984428;10.9000244140625
2020-03-19;0.699999988079071;16.0;8.149999618530273;-0.0020000000949949026;-0.01100000087171793;27.61778;10.5
2020-03-20;0.800000011920929;20.100006103515625;7.96999979019165;0.0010000000474974513;-0.026000000536441803;29.55197;14.5
2020-03-21;0.800000011920929;20.600006103515625;7.946999549865723;-0.0020000000949949026;0.017000000923871994;5.9175086;15.699951171875
2020-03-22;0.800000011920929;19.79998779296875;7.982999801635742;-0.006000000052154064;0.06300000101327896;14.417791;13.0999755859375
2020-03-23;0.699999988079071;17.199981689453125;8.123000144958496;-0.0020000000949949026;0.0560000017285347;7.9191465;13.2999267578125
2020-03-24;0.6000000238418579;14.5;8.206999778747559;-0.0010000000474974513;0.03200000151991844;9.859798;16.0999755859375
2020-03-25;0.6000000238418579;13.399993896484375;8.250999450683594;0.0010000000474974513;0.010000000707805157;18.707077;13.7999267578125
2020-03-26;0.6000000238418579;13.0;8.300999641418457;0.0010000000474974513;0.006000000052154064;33.39149;12.0
2020-03-27;0.5;12.899993896484375;8.387999534606934;-0.0020000000949949026;0.024000000208616257;33.798344;10.2999267578125
2020-03-28;0.5;14.5;8.541999816894531;-0.003000000026077032;0.03400000184774399;24.690315;11.199951171875
2020-03-29;0.5;17.600006103515625;8.61199951171875;-0.0010000000474974513;0.023000001907348633;23.298378;12.5999755859375
2020-03-30;0.5;15.399993896484375;8.572999954223633;-0.007000000216066837;0.07600000500679016;9.631704;10.7999267578125
2020-03-31;0.5;13.899993896484375;8.486000061035156;-0.00800000037997961;0.06700000166893005;21.676632;10.5
2020-04-01;0.699999988079071;10.199981689453125;8.39900016784668;-0.005000000353902578;0.055000003427267075;6.532217;10.2999267578125
2020-04-02;0.9000000357627869;8.899993896484375;8.302000045776367;-0.0010000000474974513;0.02500000037252903;17.82429;11.5999755859375
2020-04-03;1.0;8.899993896484375;8.269999504089355;-0.0020000000949949026;0.018000001087784767;17.779438;12.699951171875
2020-04-04;0.699999988079071;9.5;8.45199966430664;0.0010000000474974513;0.014000000432133675;18.213919;17.7999267578125
2020-04-05;0.6000000238418579;9.79998779296875;8.585000038146973;0.0020000000949949026;-0.003000000026077032;9.920949;32.0
2020-04-06;0.699999988079071;9.79998779296875;8.572999954223633;0.0010000000474974513;-0.00800000037997961;36.03822;20.0999755859375
2020-04-07;0.6000000238418579;10.0;8.713000297546387;0.0010000000474974513;-0.013000000268220901;19.052965;12.5999755859375
2020-04-08;0.6000000238418579;10.0;8.816999435424805;0.0;0.005000000353902578;23.502987;11.5
2020-04-09;0.5;9.79998779296875;8.930000305175781;-0.0020000000949949026;0.01900000125169754;28.175121;10.7999267578125
2020-04-10;0.5;9.699981689453125;9.019000053405762;-0.003000000026077032;0.03200000151991844;14.990882;10.4000244140625
2020-04-11;0.6000000238418579;9.29998779296875;9.02299976348877;-0.0010000000474974513;0.029000001028180122;15.548323;10.2999267578125
2020-04-12;0.6000000238418579;9.100006103515625;9.041999816894531;-0.0010000000474974513;0.009000000543892384;39.477425;11.4000244140625
2020-04-13;0.6000000238418579;10.699981689453125;9.140999794006348;0.0;-0.003000000026077032;39.47871;15.699951171875
2020-04-14;0.6000000238418579;11.100006103515625;9.321999549865723;-0.003000000026077032;0.04100000113248825;22.895456;12.199951171875
