date;Ammonium;Nitrate;Temperature;northward_Water_current;eastward_Water_current;par;ocean_mixed_layer_thickness
2020-01-18;0.5;14.899993896484375;9.168999671936035;-0.0020000000949949026;-0.06000000238418579;--;
2020-01-19;0.5;17.5;8.927000045776367;0.0020000000949949026;-0.05100000277161598;--;
2020-01-20;0.4000000059604645;13.699981689453125;9.248000144958496;0.0;0.00800000037997961;--;
2020-01-21;0.4000000059604645;11.100006103515625;9.442000389099121;-0.0010000000474974513;0.009000000543892384;--;
2020-01-22;0.4000000059604645;10.600006103515625;9.494999885559082;-0.0010000000474974513;0.005000000353902578;--;
2020-01-23;0.4000000059604645;10.100006103515625;9.538999557495117;-0.0010000000474974513;0.00800000037997961;--;
2020-01-24;0.4000000059604645;9.5;9.588000297546387;0.0;0.005000000353902578;--;
2020-01-25;0.4000000059604645;10.399993896484375;9.555999755859375;0.0;-0.0020000000949949026;--;10.5999755859375
2020-01-26;0.4000000059604645;10.29998779296875;9.574000358581543;-0.0010000000474974513;0.013000000268220901;--;11.699951171875
2020-01-27;0.4000000059604645;8.899993896484375;9.590999603271484;-0.0020000000949949026;0.003000000026077032;--;19.5999755859375
2020-01-28;0.4000000059604645;8.699981689453125;9.527999877929688;-0.0010000000474974513;-0.017000000923871994;--;31.5999755859375
2020-01-29;0.4000000059604645;9.100006103515625;9.381999969482422;0.003000000026077032;-0.0430000014603138;;26.0999755859375
2020-01-30;0.4000000059604645;9.699981689453125;9.234000205993652;0.006000000052154064;-0.05900000408291817;--;14.4000244140625
2020-01-31;0.4000000059604645;10.0;9.253000259399414;-0.004000000189989805;-0.014000000432133675;--;18.7999267578125
2020-02-01;0.4000000059604645;9.399993896484375;9.28600025177002;-0.0020000000949949026;-0.003000000026077032;--;17.0999755859375
2020-02-02;0.4000000059604645;9.600006103515625;9.21500015258789;-0.0010000000474974513;-0.009000000543892384;--;21.0
2020-02-03;0.4000000059604645;9.5;9.17300033569336;-0.0020000000949949026;-0.020000001415610313;--;17.5
2020-02-04;0.4000000059604645;9.699981689453125;9.100000381469727;0.0020000000949949026;-0.027000000700354576;--;17.2999267578125
2020-02-05;0.4000000059604645;11.100006103515625;8.982000350952148;0.003000000026077032;-0.04400000348687172;--;12.2999267578125
2020-02-06;0.4000000059604645;11.899993896484375;8.906000137329102;0.0020000000949949026;-0.04000000283122063;--;20.699951171875
2020-02-07;0.5;11.600006103515625;8.920000076293945;-0.0020000000949949026;-0.018000001087784767;--;26.0
2020-02-08;0.5;10.699981689453125;8.970999717712402;-0.003000000026077032;0.020000001415610313;--;28.7999267578125
2020-02-09;0.5;9.899993896484375;9.064000129699707;-0.0020000000949949026;0.03200000151991844;--;39.699951171875
2020-02-10;0.5;9.600006103515625;9.003000259399414;-0.0010000000474974513;0.026000000536441803;--;40.2999267578125
2020-02-11;0.5;9.5;8.848999977111816;-0.0010000000474974513;0.00800000037997961;--;40.199951171875
2020-02-12;0.5;9.600006103515625;8.72599983215332;0.0020000000949949026;-0.023000001907348633;11.697148;38.0
2020-02-13;0.5;10.0;8.675999641418457;0.0;-0.04000000283122063;13.083267;26.5
2020-02-14;0.5;10.5;8.680000305175781;0.0;-0.023000001907348633;10.212894;29.7999267578125
2020-02-15;0.5;10.600006103515625;8.692999839782715;0.0;0.0010000000474974513;6.929343;36.4000244140625
2020-02-16;0.5;10.199981689453125;8.666000366210938;-0.0020000000949949026;0.03500000014901161;6.8371925;39.9000244140625
