"","time","NH4","NO3","N_s","N_f","D","Yield_farm","Yield_per_m","Nf_change","Farm_NO3_demand","Farm_NH4_demand","V_EFF","volscale","Q","B_vol","B_line","g_Q","g_T","g_E","mu_g_EQT","f_NH4","f_NO3"
"201",201,0.671695217005591,60.2509866879002,85937.9525287929,71746.8300162839,1.28581196726839,0,0,1268.54714768442,2042072172.58643,286336808.793057,123145740,153.932175,21.9779441836368,7174.68300162839,4304.80980097704,0.85691744267077,0.993083353623307,0.192725241801813,0.019680880777541,0.0738511133667751,0.355786783147823
"202",202,0.389211708486833,51.7242071661889,87429.1873381333,72993.3697725509,1.35010704304939,0,0,1216.32550394289,2090551623.56332,164216672.17295,61004572.8,76.255716,21.977688879218,7299.33697725509,4379.60218635305,0.856914829248089,0.953426634755995,0.190364981751813,0.0186635066682494,0.0520903892518871,0.35800901626653
"203",203,0.311353370797235,38.2982951705666,88835.6564175363,74159.9424299241,2.01729672618584,0,0,1113.54682486217,1980223252.26236,105087167.531523,41361768,51.70221,21.9789273705922,7415.99424299241,4449.59654579544,0.856927506168503,0.904357500344157,0.182969467828641,0.0170154758536173,0.0416937846030812,0.333779951758192
"204",204,0.712198078141442,50.3814984454302,90097.1753559356,75184.3668708991,2.05823357854493,0,0,933.113083343896,1590981897.29654,199773260.649842,71015695.2,88.769619,21.9834985789856,7518.43668708991,4511.06201225395,0.856974276594443,0.827487980519073,0.169349279841012,0.0144109987511921,0.0571987965014929,0.264522888760039
"205",205,1.73221239522071,59.8778637905187,90775.5876677364,75661.638573367,1.92859294460152,0,0,-24.9030809213754,236989308.126197,-67576809.1468444,61125067.2,76.406334,21.9975709460368,7566.1638573367,4539.69831440202,0.857118066576668,0.813766990989302,0.0199626757551177,0.0016708625217358,0.0128334257343238,0.0391757120234514
"206",206,1.10203359506537,42.2587532497668,91085.2316017769,75968.4923174799,2.72442611985986,0,0,590.950908058119,979664986.020535,123116538.486437,25518219.6,31.8977745,21.9898695923993,7596.84923174799,4558.1095390488,0.857039410782885,0.740765985948951,0.128359111187085,0.00977889477638277,0.0442589243655051,0.161210443767538
"207",207,0.644864976076992,20.7687948075762,91805.2756978393,76582.492138632,3.07400400568166,0,0,637.124517463449,1139721737.19995,97855008.164944,47388158.4,59.235198,21.9877628860198,7658.2492138632,4594.94952831792,0.857017879392356,0.767808941999222,0.130687010554699,0.010319453959661,0.0399794022046941,0.186036862762115
"208",208,0.301790170047544,3.96462127792777,92655.5292385925,77346.068270506,3.15652358277733,0,0,889.197520512028,1415788347.73491,98422730.1459745,32658094.8,40.8226185,21.9793457263456,7734.6068270506,4640.76409623036,0.856931787856797,0.793871910926447,0.165324956572006,0.0134963506277035,0.0399018271260483,0.228811322056624
"209",209,0.12449324652759,0.695620389939238,93461.24264939,78282.6454878569,2.57892298677405,0,0,984.174672981741,1644431277.90045,203012986.132469,76930512,96.16314,21.9389479069007,7828.26454878569,4696.95872927141,0.856517147968545,0.828651641438802,0.171092849564878,0.0145720671145996,0.0563259146635238,0.262580746203712
"210",210,1.07473820248548,13.748582512672,94616.9311376366,78887.6088849934,1.63666893525315,0,0,199.098339092063,560959340.113731,15020668.0179211,149859324,187.324155,21.9938901020025,7888.76088849934,4733.2565330996,0.857080484023967,0.807004842998115,0.054503775048982,0.00452382271317564,0.0263749774282398,0.0888994683543793
"211",211,1.901600438871,36.3175489429306,94926.5037678947,79145.9719359236,1.42309996272546,0,0,316.838329646506,614815784.200734,60766668.8684256,68121439.2,85.151799,21.9938515436701,7914.59719359236,4748.75831615541,0.857080090226863,0.808815815742828,0.0721658279400062,0.00600321484336585,0.0335789032686172,0.0971255859890318
"212",212,1.90111212528084,38.1431016625217,95375.4092219625,79531.707674232,1.93673724939347,0,0,454.298917835928,793436613.363954,121051640.551509,49382355.6,61.7279445,21.9921238976318,7953.1707674232,4771.90246045392,0.857062443512346,0.822806589998894,0.0911350261577385,0.00771217356097484,0.0430103843673097,0.124728351361538
"213",213,1.81579756792147,26.2268890261185,95915.781518299,79983.2424492843,1.77189034319627,0,0,448.765702480813,794081198.48828,122149292.743493,100128006,125.1600075,21.9919846434229,7998.32424492843,4798.99454695706,0.857061020936717,0.821776898138373,0.0900493001702852,0.0076107465606357,0.0430732460567525,0.124123884887093
"214",214,1.11389762775064,23.8183863074685,96668.8786829031,80651.0029188216,1.48989426304169,0,0,870.590095572589,1381559823.82877,239889463.472229,94560804,118.201005,21.9860727311977,8065.10029188216,4839.0601751293,0.857000600637608,0.797717218149048,0.155959982361302,0.0127945352700557,0.0611569811309209,0.214140073532266
"215",215,1.62641366077505,46.9644574172676,97702.195774134,81505.7867492036,1.37084270899949,0,0,837.401284492763,1339466948.19474,276134795.321863,103438482,129.2981025,21.9871483573022,8150.57867492036,4890.34720495221,0.857011597438597,0.746494640980839,0.15988075177484,0.0122741328915636,0.066320116664686,0.205445084747417
"216",216,2.62011254543684,80.5551606053028,98521.9905349888,82154.2623040652,1.46957483142507,0,0,457.014567011173,821056631.175581,147037787.765627,74380564.8,92.975706,21.9923163779798,8215.42623040652,4929.25573824391,0.857064409782252,0.715225779207862,0.102813354133506,0.00756288321742448,0.0463428374046481,0.124957947577264
"217",217,2.76401070119923,79.9152277560338,99103.0123743455,82641.5040079974,1.56290639586613,0,0,517.468707395151,868601086.639603,168514054.460416,86829384,108.53673,21.9919178098157,8264.15040079974,4958.49024047984,0.857060338176304,0.765571494825974,0.104926742216585,0.00826160805767855,0.049458015956985,0.131414326542814
"218",218,1.8557391899668,47.246075927118,99726.5259503758,83164.69096029,1.65510861630847,0,0,528.447371310691,909391970.44477,148485936.470148,71378871.6,89.2235895,21.9914503136907,8316.469096029,4989.8814576174,0.857055562135471,0.798177163408515,0.101769298034912,0.008354227559903,0.046298543887444,0.13670772101081
"219",219,0.887354633735469,20.3129419587836,100537.864418144,83881.002190105,1.69572380751754,0,0,893.097915016981,1448481537.67036,213126737.827317,82395591.6,102.9944895,21.9857729155749,8388.1002190105,5032.8601314063,0.85699753513281,0.782520435785617,0.157158517676843,0.0126472012934811,0.0557414641968796,0.215864213621058
"220",220,1.69350025227522,23.4992962041026,101574.358461866,84733.5743005656,1.41601842602808,0,0,811.465664366395,1301493578.59064,281519432.817552,128495904,160.61988,21.9874983795164,8473.35743005656,5084.01445803394,0.857015175570719,0.72756271250997,0.154718962317676,0.0115766721876735,0.0655018113356446,0.192017902784572
"221",221,3.37076795303072,50.498456043635,102524.588878798,85512.4269029254,1.3528045320073,0,0,746.14267758661,1158162497.34865,300509194.623335,87693510,109.6168875,21.9894373943082,8551.24269029254,5130.74561417552,0.857034994072476,0.686335570600785,0.151950848962187,0.0107255467375945,0.0678829844641919,0.169336814650922
"222",222,4.37366768056109,75.1117521892993,103392.55440409,86229.1650216844,1.76893325984998,0,0,687.256279054605,1070387873.39804,282123430.065528,56292120,70.36515,21.9904390095961,8622.91650216844,5173.74990130106,0.85704522934354,0.682415309682439,0.142058222636951,0.00997011404298972,0.0648480038983795,0.155216881455251
"223",223,1.95429414591254,72.3559953636656,104222.72338054,86925.5070911036,3.47100951882118,0,0,704.976251519414,1140126685.3807,220701389.032852,19476471.6,24.3455895,21.9898896041306,8692.55070911036,5215.53042546622,0.857039615279774,0.667011782703435,0.147380708801241,0.0101101195162492,0.055734371969976,0.163974169819522
"224",224,1.37491546799793,53.6281349631664,105037.809799811,87604.5666195716,5.2632902844041,0,0,653.193546936064,1126798491.78835,169995668.155346,26662567.2,33.328209,21.9899925144251,8760.45666195716,5256.2739971743,0.85704066689544,0.633725053041323,0.145087900909251,0.00945615864721525,0.0482804788147828,0.160794769112816
"225",225,2.12485099130287,38.0252184452144,105551.565702701,87984.7483582505,8.09949278548434,0,0,88.3645817846394,381518813.305833,-32763658.4695349,14932513.32,18.66564165,21.9965752783566,8798.47483582505,5279.08490149503,0.857107902452918,0.630781818015506,0.0463073414886639,0.00300431703713969,0.019406320491214,0.0542265575152585
"226",226,4.26847054579174,40.5598517436405,105677.74268637,88088.6219757685,7.5011989352774,0,0,119.340705925507,363118812.51243,-14846574.8209346,31916280,39.89535,21.9967528514,8808.86219757685,5285.31731854611,0.857109715286574,0.635109486009581,0.05135677995146,0.00335478003002857,0.021923437483066,0.0515759416488651
"227",227,7.3802750828082,49.390553046924,105711.660939543,88100.3268134815,8.4736789170751,0,0,-92.3180319941183,111295409.299383,-117963748.770249,14318355.24,17.89794405,21.9990089438995,8810.03268134815,5286.01960880889,0.857132743609571,0.582242020844183,0.01589869939993,0.000952126111977245,0.00727329609518494,0.0158747752921058
"228",228,8.41274355928204,57.7070826491542,105720.419424097,88123.6936806499,7.07401451827972,0,0,132.599665415767,360322251.046905,-2132761.21243759,38656046.4,48.320058,21.9968211735672,8812.36936806499,5287.42162083899,0.857110412771653,0.563912976210154,0.0604255571690873,0.00350469935924716,0.0236759270650453,0.0512057619599805
"229",229,6.11688941447199,54.9424124345065,106000.740056381,88376.3956108593,5.2706684458173,0,0,372.253419642444,654786483.289771,122318535.153947,29837782.8,37.2972285,21.9942366198238,8837.63956108593,5302.58373665156,0.857084022920775,0.588998664016987,0.102546777501986,0.006212136250516,0.0412796906274262,0.0926825299212604
"230",230,3.77940737893922,49.0147335429168,106507.662564267,88809.9486357022,4.63529106479472,0,0,487.954624310595,823109740.781865,168368012.242905,35665401.6,44.581752,21.992762545237,8880.99486357022,5328.59691814213,0.857068967365505,0.541539686806473,0.134557454818538,0.00749436895085011,0.0476929595509839,0.115895249634392
"231",231,4.76983424920827,53.9182568662117,106831.382854146,89040.9880535065,3.88539989523531,0,0,-12.865672888216,228499292.750061,-72744041.7937709,45467932.8,56.834916,21.998000605064,8904.09880535065,5342.45928321039,0.85712245223961,0.44985872547874,0.0401016889251403,0.00185550842180138,0.0137739116233731,0.0321313931501494
"232",232,4.18615439572263,46.5315613447601,106988.057524074,89194.7800818907,3.0380341444132,0,0,306.436168842512,583613729.503836,74716165.7891197,64304478,80.3805975,21.9948787839207,8919.47800818907,5351.68680491344,0.857090580713147,0.435155018261875,0.12144908734066,0.00543558410661666,0.0344478129748536,0.081836154161623
"233",233,2.96862181128776,26.8420573264645,107287.332427672,89430.1319196375,2.58116444219641,0,0,85.9230297953156,357455816.452639,-27879212.2046668,59794122,74.7426525,21.9967767154902,8943.01319196375,5365.80791517825,0.857109958910282,0.711705006547794,0.040447240785054,0.00296078388738738,0.0200924341724185,0.0499961951469231
"234",234,2.07441361719576,10.9179229707052,107587.110741416,89715.223329711,2.53298867249327,0,0,485.126569560076,801706424.621731,147905737.832393,55260784.8,69.075981,21.9920685418153,8971.5223329711,5382.91339978266,0.85706187801875,0.765411457436154,0.0940974212821605,0.00740740524913141,0.0445969186086115,0.111724681156419
"235",235,0.732004237727698,1.37940648972895,108104.373174611,90190.5374986278,2.57894401824629,0,0,465.24257868936,676278584.194384,177028739.030933,55123904.4,68.9048805,21.9862211904719,9019.05374986278,5411.43224991767,0.857002118530594,0.735502357074177,0.0946392407922529,0.00715844113576147,0.0485283019987101,0.0937372649186856
"236",236,0.219733227484332,0.447342269725521,108423.845882159,90516.1705447969,2.66933229044948,0,0,187.1167094487,476590350.050243,61190131.9154551,51616075.2,64.520094,21.9783951563107,9051.61705447969,5430.97023268782,0.856922058817526,0.700080705586956,0.0564971884039742,0.00406721857898413,0.0324340186728999,0.0658180640320735
"237",237,0.775867961863717,3.96786918229475,108861.151518557,90785.5960876746,2.62438667381989,0,0,344.232397801876,722997648.222839,63239719.2658715,58839960,73.54995,21.9910157789157,9078.55960876746,5447.13576526048,0.857051122548659,0.648418602292648,0.0868486671279,0.00579170719405135,0.0327096826796036,0.09955595226823
"238",238,1.60529675562707,5.84547075237699,109415.069560464,91260.1764863231,2.43254194231155,0,0,609.121393942735,964915896.328125,223908309.40004,65523392.4,81.9042405,21.98935546403,9126.01764863231,5475.61058917938,0.857034156781385,0.724738609646594,0.11638221238472,0.0086745585796015,0.0546567264708721,0.132183110588933
"239",239,1.36891414548676,4.45432787516486,110133.002999598,91865.091833512,2.60105398853879,0,0,600.702978186132,967059478.259141,228607572.468854,46975675.2,58.719594,21.988558526583,9186.5091833512,5511.90551001072,0.857026011922578,0.722408290945228,0.114933719169132,0.00853896889663804,0.0550969552707647,0.131601810340481
"240",240,2.19814152991345,11.990399355534,110725.133560319,92317.7417882921,2.85854459059714,0,0,305.971887700053,641540296.115441,80103319.2046655,50375610,62.9695125,21.9939170321388,9231.77417882922,5539.06450729753,0.857080759060759,0.683609186860829,0.0755854171907325,0.00531433462055131,0.0348411313147317,0.0868896020157008
"241",241,4.71486542895519,45.2655034181206,111185.791934745,92707.2699165605,1.89053846577095,0,0,473.566311522235,803210170.559872,168461935.034014,176619552,220.77444,21.99321175511,9270.72699165605,5562.43619499363,0.857073555735363,0.712544209111174,0.0969946648223972,0.00710818959449954,0.0466701878240081,0.108350100336986
"242",242,8.29594569565161,89.2729044297089,111859.710902428,93282.6554393401,1.19699584387617,0,0,679.049911781066,1035791396.42492,294433255.552509,195490188,244.362735,21.9914801283898,9328.26554393401,5596.9593263604,0.85705586673837,0.817044426499643,0.110430219370916,0.00927948736646588,0.0633613069307042,0.138886359312873
"243",243,10.128344695986,110.662914249925,112394.972524145,93686.6930210834,1.61313891556449,0,0,101.736131918345,379766291.644697,-2831858.32187314,33993849.6,42.492312,21.9968982680232,9368.66930210834,5621.201581265,0.857111199802807,0.864240077854648,0.0347161584538803,0.00308591870027316,0.0235250700457863,0.0507778302003266
"244",244,6.29395794914936,89.7687542452004,112821.759965816,94084.3017525103,2.63121927086277,0,0,685.477277676172,1035118538.54937,276552349.703546,57169274.4,71.461593,21.9915605328714,9408.43017525103,5645.05810515062,0.85705668818705,0.896935707746339,0.100662140073466,0.00928577738164361,0.0606868173072244,0.137592302314886
"245",245,4.05135646100512,64.830044829764,113300.090720729,94434.9667108848,2.56872253399551,0,0,7.45351776374983,282540641.73316,-64228638.5905895,61256184,76.57023,21.9976841912383,9443.49667108848,5666.09800265309,0.85711922253169,0.862634407395998,0.0234309604320971,0.00207892752042333,0.0154779659379785,0.0374417390218443
"246",246,3.79772860748045,54.7794827928739,113540.647684384,94666.6665875519,2.25403581348385,0,0,440.30287625499,763184162.802536,131667263.862071,82173820.8,102.717276,21.9937303992189,9466.66665875519,5679.99999525311,0.857078852961778,0.830247252479211,0.0778902571948802,0.00665108672489042,0.0413567964342412,0.10081267364382
"247",247,1.95615650208219,39.5537435613221,114140.95687082,95183.4403857503,3.18243679052953,0,0,592.479872917387,1004657220.0738,166540745.335336,21781152,27.22644,21.9916822094516,9518.34403857503,5711.00642314502,0.857057931272269,0.839427169462137,0.0952666537107646,0.00822461082007796,0.0458672718353447,0.131957527029091
"248",248,1.5336910370966,23.0350927965618,114758.235593883,95687.1730884738,4.24769247853253,0,0,414.054217607842,814141121.257483,84011656.9188101,39916692,49.895865,21.9930636353711,9568.71730884738,5741.23038530842,0.85707204282667,0.838289507720758,0.0733865678740658,0.00632716532679883,0.0349892709413475,0.106370554989064
"249",249,2.53639163253082,22.1341794858922,115163.841505034,96006.6838528925,3.45402640300791,0,0,225.313922254018,540037007.243428,26907159.4569874,60408684,75.510855,21.9953983288804,9600.66838528925,5760.40103117355,0.857095885876083,0.819119960267237,0.0515961326487248,0.00434685662718293,0.0275036471640817,0.0703388421635597
"250",250,3.69180313958446,31.65607008479,115361.441740434,96157.3065071538,2.73526203503486,0,0,76.7852125132946,342401005.952014,-41156092.8813585,70686912,88.35864,21.9971581911824,9615.73065071538,5769.43839042923,0.857113853206295,0.79448864094241,0.034247089885917,0.0027985374726317,0.0186342691759346,0.0445489223143024
"251",251,5.0011974312312,51.835319410984,115449.708452082,96228.7579248309,2.60050276664456,0,0,65.9718196170293,317995773.297079,-46738325.5281164,54521443.2,68.151804,21.9974226979284,9622.8757924831,5773.72547548986,0.857116553299773,0.813766990989302,0.0320860113291308,0.00268557280629729,0.0178986452950066,0.0413592407246247
"252",252,3.96301317350341,53.2687307736547,115749.700546896,96511.3511144216,2.8128916618768,0,0,485.208250577389,821118956.609132,155168211.947008,50959408.8,63.699261,21.9933768629625,9651.13511144216,5790.6810668653,0.857075242124468,0.789539258387909,0.0865416726748476,0.00702747340053438,0.0440719821000236,0.106391112052863
"253",253,3.66136964043731,50.0326119103648,116223.164094672,96891.5754576868,2.46728575580949,0,0,276.035687849217,598779218.649514,58820228.3889228,82692732,103.365915,21.9951774491919,9689.15754576868,5813.49452746121,0.857093630483729,0.763648970570183,0.0617363749890156,0.0048489131954487,0.0315664394806546,0.0772864056280063
"254",254,5.29713070947173,69.9447464067278,116473.748692976,97085.6510722463,2.37058810917892,0,0,103.333416979505,375916408.482129,-23309569.7410366,57014316,71.267895,21.9970095896357,9708.56510722463,5825.13906433478,0.857112336232095,0.840136759053166,0.0354625395082524,0.00306435313394159,0.0209627147474326,0.0484546602384673
"255",255,5.1038932160319,71.9593778087118,116789.086723691,97376.1503236175,2.39752000872255,0,0,478.659486227388,807713386.773517,160607984.403034,70033024.8,87.541281,21.9936027801014,9737.61503236175,5842.56901941705,0.857077549546858,0.898604872322486,0.0748269387606296,0.00691557208450553,0.0445763685653905,0.103737118322237
"256",256,4.09511937677343,47.4024602647925,117197.066914332,97693.5309998587,2.8096691447743,0,0,152.930791330044,449625166.593988,1037830.74510227,39858878.4,49.823598,21.9963999371158,9769.35309998587,5861.61185999152,0.85710611235848,0.897890991823368,0.0386073929156648,0.00356541369489721,0.0241124335281916,0.0575719768160469
"257",257,4.93978936639029,30.1298362942288,117270.748853678,97736.8319133336,3.98531681008405,0,0,-67.4875731848985,167768136.744656,-112989199.357128,29255792.4,36.5697405,21.9986239125968,9773.68319133336,5864.20991480002,0.857128814054339,0.897413720302912,0.0141868007774696,0.00130949702518758,0.00953678868350953,0.0215071581257978
"258",258,4.29360454517981,24.5723798260087,117222.680294181,97701.0538727139,3.33542435754204,0,0,-5.17443236419862,228797590.000258,-86988733.9453828,75659868,94.574835,21.9980978349425,9770.10538727139,5862.06323236283,0.857123444657778,0.871375667723316,0.0217242305655769,0.00194703811106337,0.0128569365588953,0.0293166078155104
"259",259,3.06015285347601,26.3897509321219,117361.269836949,97839.5515410643,2.4631625344005,0,0,273.424330796083,572260245.809736,44370378.9209573,82988628,103.735785,21.9952787996674,9783.95515410643,5870.37309246386,0.857094665377618,0.835002967704894,0.0558285182739974,0.00479461962457303,0.0296532240513612,0.0731433567790997
"260",260,3.05397839477576,31.9949036037973,117574.800638945,98000.3400366232,2.37604932890959,0,0,49.3214069058907,321100498.256019,-59460154.1354202,57347408.4,71.6842605,21.997387008556,9800.03400366232,5880.02040219739,0.857116188987452,0.805491827553553,0.0302153052103391,0.00250327791605069,0.0164036793792708,0.0409877170333686
"261",261,2.59033830818319,36.342066661722,117824.581935716,98237.3342974777,2.40464428196784,0,0,417.41300772957,760833632.677377,101139827.777387,70429916.4,88.0373955,21.9938700269416,9823.73342974777,5894.24005784866,0.857080278997196,0.804126781161967,0.0755588033288286,0.00624902620490067,0.0368551713846576,0.0968370204139349
"262",262,1.91030798390169,36.9876307196811,118291.792127779,98624.4509077132,2.50158009358689,0,0,357.075388252181,727804460.310753,62517690.0484308,55594948.8,69.493686,21.9941648383391,9862.44509077131,5917.46705446279,0.857083289849445,0.791554055066929,0.0690389947380889,0.00562055641340209,0.0319180305826622,0.0922637944051324
"263",263,2.05403217787774,42.6945742490754,118724.089616795,98984.4915496812,3.2256750027981,0,0,362.449419789202,729651175.251151,66868271.9759908,35665401.6,44.581752,21.9942111898616,9898.44915496812,5939.06949298087,0.857083763217112,0.763488746170228,0.0721004670052424,0.00566167885609925,0.0324445454493123,0.0921628588478277
"264",264,3.39228572995208,58.7800050253183,119059.452973528,99246.398599677,4.55738128382601,0,0,163.430875679991,466839695.09527,-4069312.25127862,25832637.6,32.290797,21.9963499586286,9924.6398599677,5954.78391598062,0.857105602109712,0.723740403046502,0.0489895935896576,0.00364671845009924,0.0234919129034374,0.0588322453691516
"265",265,6.00244831151919,81.8740897180248,119210.184996734,99363.137649533,5.97428508173109,0,0,69.0745473163466,332456023.310428,-44553052.4630878,22674510,28.3431375,21.9974255862576,9936.31376495331,5961.78825897198,0.857116582783368,0.740930080165678,0.0353661870474827,0.00269517276678582,0.0183897411468758,0.0418837693548965
"266",266,6.54599256751291,95.703675529183,119396.189225699,99532.6734548338,4.75579824506988,0,0,270.199327097767,561320590.856892,57896139.014955,55148824.8,68.936031,21.9956779097147,9953.26734548338,5971.96040729003,0.857098740561059,0.77115420349121,0.0594427453982563,0.00471467968978427,0.0312443664972957,0.0705602807048642
"267",267,4.81929301959852,77.8536350838504,119757.382658704,99840.703952527,4.63512627698981,0,0,346.100888156331,668590110.955078,92527771.4672534,23821339.56,29.77667445,21.9948455807811,9984.07039525269,5990.44223715162,0.857090241656787,0.825152602612749,0.0644124382637102,0.00546653092831655,0.0355722715202495,0.0837553758027808
"268",268,3.75742460721854,44.9934399143091,120166.810316933,100182.757324406,4.56689609620656,0,0,337.639014926841,669888512.084202,84091085.8812553,45387540,56.734425,21.9947597297422,10018.2757324406,6010.96543946438,0.857089364974983,0.850644150826507,0.0613815257092266,0.00537023080562173,0.0344898098597408,0.0836208150922879
"269",269,4.10655616035227,27.1363769717104,120573.331203621,100522.518970278,3.14009848872031,0,0,341.857255499115,666418492.186534,95008786.6501108,90960339.6,113.7004245,21.9946587529578,10052.2518970278,6031.35113821667,0.857088333820408,0.855321073859337,0.06139348841891,0.0054008027156601,0.0357940691935012,0.0829101557926169
"270",270,5.09617178325346,22.0202444735942,120796.690794424,100679.301128836,2.25080307013984,0,0,-31.9456006159415,225360894.170546,-90109088.9490826,94116920.4,117.6461505,21.9981654063971,10067.9301128836,6040.75806773018,0.857124134346491,0.851749403392223,0.0192074511425266,0.00168269942026056,0.0127804307428123,0.0280306608932824
"271",271,4.40878616510901,14.8707756213203,120939.681243126,100825.735102183,3.46481301571888,0,0,317.409386413251,601395398.993169,84802943.5881872,17286663.96,21.60832995,21.9949218441659,10082.5735102183,6049.54410613096,0.857091020423687,0.843104768632198,0.0593686461351132,0.00514809890641085,0.0344940351095955,0.074602493757736
"272",272,3.63367329713422,17.1012983577396,121303.343833575,101128.329356501,4.63260296941609,0,0,287.772482247596,604348557.12583,70636340.1228406,45080258.4,56.350323,21.9949913743707,10112.8329356501,6067.69976139003,0.857091730427027,0.847588844272241,0.0555847032795392,0.00484561689171322,0.0327308883568194,0.0747366310257768
"273",273,4.80357153624468,32.598826566884,121588.89211698,101354.311218789,3.79169497397289,0,0,164.1585305071,455403538.733043,5737327.76315633,51886497.6,64.858122,21.9964203451111,10135.4311218789,6081.25867312733,0.857106320710167,0.84465146551788,0.0416651662446245,0.00361965020069782,0.0246904402262159,0.0562121900606742
"274",274,5.3620074564144,34.7080969566138,121773.369392361,101505.25244808,3.51181943694853,0,0,136.785379549859,414760340.722068,-9643050.21342057,45962124,57.452655,21.9967554836286,10150.525244808,6090.31514688482,0.857109742158509,0.885315582133848,0.0367632428551026,0.00334756947301643,0.0227877771482135,0.0511290415157272
"275",275,5.8783146845933,37.2907191166825,121976.62424332,101680.209934125,3.24645306337234,0,0,212.990623657942,501003409.002108,30824146.7902232,57524850,71.9060625,21.99610271481,10168.0209934125,6100.81259604749,0.857103077852972,0.899553753959476,0.0442569827535094,0.0040947106993183,0.0277556710391469,0.0616483869503421
"276",276,6.77286809956121,46.1583430618958,122248.236883964,101908.778655855,2.47939722256541,0,0,244.073991367268,540003527.913022,50451749.5602094,99270000,124.0875,21.9958494740472,10190.8778655855,6114.52671935132,0.857100492277469,0.911769221071811,0.0468665897234869,0.00439502420288544,0.0301379152690732,0.0663025997969225
"277",277,8.37079425166341,58.0515403282455,122444.504245841,102057.74538864,2.1697383075849,0,0,52.9558762002195,318858190.664561,-47783498.7027007,70814988,88.518735,21.9975709613775,10205.774538864,6123.46472331841,0.85711806673326,0.915654163017949,0.0267457245320629,0.00251888150182587,0.0180818740230017,0.0391356693443401
"278",278,9.98670374468209,63.4616432003295,122449.220593416,102052.174623295,2.14718542798117,0,0,-64.7355798655786,172266289.728591,-114156232.760616,80656207.2,100.820259,21.9986880284925,10205.2174623295,6123.13047739772,0.857129468423808,0.92829134985068,0.0143031345995988,0.00136566192631821,0.00993797523460519,0.0211981305968001
"279",279,9.91763627752965,58.2271050642629,122471.930011483,102085.169426451,2.54152346734797,0,0,129.987736098164,389446527.933074,-12028866.9819842,45851164.8,57.313956,21.9970345055577,10208.5169426451,6125.11016558705,0.857112590584393,0.948953003662718,0.033537098072393,0.00327332634924818,0.0224489185159827,0.0477836228596888
"280",280,9.92341797739656,54.3156087025683,122528.087827149,102118.12988021,3.27491980828642,0,0,-65.8398494052133,174974405.277514,-112734595.788019,42826284,53.532855,21.9986615472572,10211.812988021,6127.0877928126,0.857129198155957,0.964515381527852,0.0136610876996928,0.00135525797933778,0.0101326846881884,0.0215153125749917
"281",281,9.77173282451502,56.8619314325092,122614.015232199,102212.62025299,3.39060217711136,0,0,250.926599830971,528972865.138837,53066935.6648222,50487489.6,63.109362,21.9959761259141,10221.262025299,6132.75721517941,0.857101785398381,0.97142739274743,0.0445880606179431,0.00445494733634548,0.0304192952114041,0.0647858604022653
"282",282,10.1684882674828,67.688355717951,122834.229299429,102385.400689698,2.50986229476622,0,0,93.7569440252381,365062947.258985,-24442388.4444242,110850072,138.56259,21.9972406682966,10238.5400689698,6143.12404138189,0.857114695146312,0.980776362590908,0.0289039028682001,0.00291572571278389,0.0209355639575696,0.0446690182213154
"283",283,11.4642095033132,82.3182400317843,122958.118659718,102489.49189543,1.90948010361062,0,0,114.306125746241,380113557.136932,-16480868.6422992,100856847.6,126.0710595,21.9971439399048,10248.949189543,6149.3695137258,0.857113707725892,0.986849012387131,0.0306922641423952,0.00311529605262233,0.0218909933523239,0.0464719220051801
"284",284,12.4367228235505,96.7416118164371,123048.375008249,102557.971671968,1.66525345038201,0,0,22.6337308299419,275828753.932959,-65256333.2023128,112655088,140.81886,21.9979337541716,10255.7971671968,6153.4783003181,0.857121769889505,0.989667320724209,0.0218160107793602,0.00222069206772474,0.0159372483593066,0.033739904276318
"285",285,12.2363152912413,109.768526598195,123141.297728385,102644.344840625,2.04248899314111,0,0,149.127309020751,416954028.496852,488291.22080524,50361600,62.952,21.9968906148299,10264.4344840625,6158.6606904375,0.85711112167434,0.991347899174953,0.0338636544621973,0.00345285460443339,0.0239539330914658,0.0508957573806273
"286",286,11.0001687021157,117.259219849493,123328.204135403,102801.748024663,2.27461897427981,0,0,165.252095259698,443454570.385449,10500091.0274387,83147455.2,103.934319,21.9967030235533,10280.1748024663,6168.10488147977,0.857109206601408,0.99866133592231,0.0351211468959043,0.00360748332042032,0.025185268933385,0.0540280919852427
"287",287,9.06373319761108,113.556521632082,123535.787999761,102976.316889397,2.43164045146511,0,0,183.535981837144,468245449.897917,17778025.6606223,53987199.6,67.4839995,21.9965242233752,10297.6316889397,6178.57901336383,0.857107381226843,0.999960197912124,0.0367754688787221,0.00378231254895504,0.0260866679752405,0.0569269909237273
"288",288,7.07450019670483,105.025628630751,123751.318103882,103155.67491562,3.01554681181414,0,0,175.185973840602,463814782.469119,9630967.87767981,45755762.4,57.194703,21.9965593948281,10315.567491562,6189.34049493723,0.857107740296589,0.999747421983199,0.0359659399357178,0.00369826792354275,0.025120813850362,0.0562718365791206
"289",289,6.29066144918052,97.9163292123955,123930.566117981,103300.729057748,3.55048178313455,0,0,115.046220196753,395524329.409117,-23726028.3511789,40601404.8,50.751756,21.9970659692731,10330.0729057748,6198.04374346488,0.857112911778048,0.99983461975682,0.0302781670328874,0.00311370191910687,0.0210966157565601,0.0479216828788862
