date;Ammonium;Nitrate;Temperature;northward_Water_current;eastward_Water_current;par;ocean_mixed_layer_thickness
2020-01-18;0.4000000059604645;11.5;9.402000427246094;-0.0010000000474974513;-0.018000001087784767;--;
2020-01-19;0.4000000059604645;11.899993896484375;9.39799976348877;-0.0010000000474974513;0.020000001415610313;--;
2020-01-20;0.4000000059604645;9.899993896484375;9.520999908447266;0.0;0.023000001907348633;--;
2020-01-21;0.4000000059604645;9.600006103515625;9.550999641418457;0.0;0.014000000432133675;--;
2020-01-22;0.4000000059604645;9.399993896484375;9.588000297546387;0.0;0.013000000268220901;--;
2020-01-23;0.30000001192092896;9.100006103515625;9.628000259399414;0.0;0.012000000104308128;--;
2020-01-24;0.30000001192092896;8.899993896484375;9.673999786376953;0.0010000000474974513;0.006000000052154064;--;
2020-01-25;0.30000001192092896;8.600006103515625;9.720999717712402;0.003000000026077032;-0.015000000596046448;--;10.5999755859375
2020-01-26;0.4000000059604645;8.699981689453125;9.732000350952148;0.0010000000474974513;-0.020000001415610313;--;11.699951171875
2020-01-27;0.4000000059604645;8.899993896484375;9.609999656677246;-0.0010000000474974513;-0.007000000216066837;--;19.5999755859375
2020-01-28;0.4000000059604645;8.699981689453125;9.531000137329102;0.0;-0.021000001579523087;--;31.5999755859375
2020-01-29;0.4000000059604645;9.100006103515625;9.385000228881836;0.003000000026077032;-0.04100000113248825;;26.0999755859375
2020-01-30;0.4000000059604645;9.699981689453125;9.23799991607666;0.004000000189989805;-0.0430000014603138;--;14.4000244140625
2020-01-31;0.4000000059604645;10.0;9.253000259399414;-0.004000000189989805;-0.018000001087784767;--;18.7999267578125
2020-02-01;0.4000000059604645;9.399993896484375;9.291999816894531;-0.003000000026077032;-0.003000000026077032;--;17.0999755859375
2020-02-02;0.4000000059604645;9.600006103515625;9.218999862670898;-0.0010000000474974513;-0.007000000216066837;--;21.0
2020-02-03;0.4000000059604645;9.5;9.184000015258789;0.0;-0.026000000536441803;--;17.5
2020-02-04;0.4000000059604645;9.600006103515625;9.10200023651123;0.0;-0.020000001415610313;--;17.2999267578125
2020-02-05;0.4000000059604645;10.399993896484375;9.031999588012695;0.0010000000474974513;-0.020000001415610313;--;12.2999267578125
2020-02-06;0.4000000059604645;11.79998779296875;8.918999671936035;0.0020000000949949026;-0.03400000184774399;--;20.699951171875
2020-02-07;0.5;11.600006103515625;8.920999526977539;-0.0020000000949949026;-0.018000001087784767;--;26.0
2020-02-08;0.5;10.600006103515625;8.972999572753906;-0.003000000026077032;0.017000000923871994;--;28.7999267578125
2020-02-09;0.5;9.899993896484375;9.064000129699707;-0.0010000000474974513;0.027000000700354576;--;39.699951171875
2020-02-10;0.5;9.600006103515625;9.003999710083008;-0.0010000000474974513;0.020000001415610313;--;40.2999267578125
2020-02-11;0.5;9.5;8.850000381469727;0.0;0.0020000000949949026;--;40.199951171875
2020-02-12;0.5;9.600006103515625;8.72700023651123;0.0020000000949949026;-0.024000000208616257;11.697148;38.0
2020-02-13;0.5;10.0;8.677999496459961;0.0010000000474974513;-0.036000002175569534;13.083267;26.5
2020-02-14;0.5;10.5;8.680999755859375;0.0;-0.024000000208616257;10.212894;29.7999267578125
2020-02-15;0.5;10.600006103515625;8.692999839782715;0.0;-0.0010000000474974513;6.929343;36.4000244140625
2020-02-16;0.5;10.199981689453125;8.666000366210938;-0.0020000000949949026;0.03100000135600567;6.8371925;39.9000244140625
2020-02-17;0.5;9.699981689453125;8.607999801635742;-0.0010000000474974513;0.01100000087171793;3.053013;40.2999267578125
2020-02-18;0.5;9.79998779296875;8.531000137329102;0.0;-0.018000001087784767;6.61473;37.699951171875
2020-02-19;0.5;10.100006103515625;8.482999801635742;0.0;-0.018000001087784767;3.0182743;32.2999267578125
2020-02-20;0.5;10.29998779296875;8.479000091552734;-0.003000000026077032;-0.015000000596046448;14.903292;28.0999755859375
2020-02-21;0.5;10.0;8.484999656677246;-0.0010000000474974513;0.0020000000949949026;6.3422265;33.0
2020-02-22;0.5;9.899993896484375;8.501999855041504;0.0;-0.007000000216066837;15.598274;36.4000244140625
2020-02-23;0.6000000238418579;10.399993896484375;8.472999572753906;0.003000000026077032;-0.03100000135600567;13.236979;22.199951171875
2020-02-24;0.6000000238418579;11.29998779296875;8.446999549865723;-0.0020000000949949026;-0.017000000923871994;4.984181;27.199951171875
2020-02-25;0.6000000238418579;10.699981689453125;8.446000099182129;-0.005000000353902578;0.007000000216066837;5.980663;24.2999267578125
2020-02-26;0.6000000238418579;10.199981689453125;8.423999786376953;0.003000000026077032;-0.03800000250339508;11.148346;28.699951171875
2020-02-27;0.6000000238418579;11.699981689453125;8.321999549865723;0.0020000000949949026;-0.03800000250339508;15.631148;10.9000244140625
2020-02-28;0.6000000238418579;13.29998779296875;8.27400016784668;0.003000000026077032;-0.03500000014901161;11.530994;13.0999755859375
2020-02-29;0.6000000238418579;10.899993896484375;8.381999969482422;-0.005000000353902578;0.017000000923871994;17.552845;26.4000244140625
2020-03-01;0.6000000238418579;10.29998779296875;8.359999656677246;0.0020000000949949026;-0.03800000250339508;19.785934;32.0999755859375
2020-03-02;0.6000000238418579;12.199981689453125;8.163999557495117;0.0;-0.05700000375509262;13.049642;19.2999267578125
2020-03-03;0.6000000238418579;13.600006103515625;8.057000160217285;0.0010000000474974513;-0.04100000113248825;19.492956;13.699951171875
2020-03-04;0.6000000238418579;14.899993896484375;8.024999618530273;-0.0020000000949949026;-0.014000000432133675;22.158089;10.7999267578125
2020-03-05;0.6000000238418579;12.699981689453125;8.147000312805176;0.0020000000949949026;0.013000000268220901;19.102169;10.4000244140625
2020-03-06;0.5;11.399993896484375;8.236000061035156;0.0;-0.00800000037997961;22.228008;18.2999267578125
2020-03-07;0.5;11.600006103515625;8.274999618530273;-0.0010000000474974513;-0.004000000189989805;3.174034;24.199951171875
