date;Ammonium;Nitrate;Temperature;northward_Water_current;eastward_Water_current
2020-01-18;0.5;16.100006103515625;9.038000106811523;0.0;-0.08100000023841858
2020-01-19;0.5;18.399993896484375;8.836999893188477;0.0020000000949949026;-0.07300000637769699
2020-01-20;0.5;15.699981689453125;9.118000030517578;0.0010000000474974513;-0.007000000216066837
2020-01-21;0.4000000059604645;12.699981689453125;9.350000381469727;-0.0010000000474974513;0.0010000000474974513
2020-01-22;0.4000000059604645;12.100006103515625;9.409000396728516;-0.0010000000474974513;-0.0020000000949949026
2020-01-23;0.4000000059604645;11.199981689453125;9.470999717712402;-0.0010000000474974513;0.0020000000949949026
2020-01-24;0.4000000059604645;10.199981689453125;9.545999526977539;0.0;0.0020000000949949026
2020-01-25;0.4000000059604645;11.399993896484375;9.48799991607666;-0.0010000000474974513;0.00800000037997961
2020-01-26;0.4000000059604645;11.199981689453125;9.512999534606934;-0.0020000000949949026;0.01600000075995922
2020-01-27;0.4000000059604645;8.899993896484375;9.58899974822998;-0.0020000000949949026;0.005000000353902578
2020-01-28;0.4000000059604645;8.699981689453125;9.527000427246094;-0.0010000000474974513;-0.015000000596046448
2020-01-29;0.4000000059604645;9.100006103515625;9.380000114440918;0.003000000026077032;-0.04200000315904617
2020-01-30;0.4000000059604645;9.79998779296875;9.234000205993652;0.007000000216066837;-0.06400000303983688
2020-01-31;0.4000000059604645;10.0;9.253000259399414;-0.004000000189989805;-0.012000000104308128
2020-02-01;0.4000000059604645;9.399993896484375;9.284000396728516;-0.0020000000949949026;-0.0020000000949949026
2020-02-02;0.4000000059604645;9.600006103515625;9.21399974822998;0.0;-0.00800000037997961
2020-02-03;0.4000000059604645;9.5;9.170999526977539;-0.003000000026077032;-0.018000001087784767
2020-02-04;0.4000000059604645;9.699981689453125;9.100000381469727;0.003000000026077032;-0.03100000135600567
2020-02-05;0.4000000059604645;11.29998779296875;8.965999603271484;0.004000000189989805;-0.05000000074505806
2020-02-06;0.4000000059604645;11.899993896484375;8.904999732971191;0.0020000000949949026;-0.04200000315904617
2020-02-07;0.5;11.600006103515625;8.920000076293945;-0.0020000000949949026;-0.018000001087784767
2020-02-08;0.5;10.699981689453125;8.970000267028809;-0.003000000026077032;0.021000001579523087
2020-02-09;0.5;9.899993896484375;9.064000129699707;-0.0020000000949949026;0.03400000184774399
2020-02-10;0.5;9.600006103515625;9.003000259399414;-0.0020000000949949026;0.029000001028180122
2020-02-11;0.5;9.5;8.847999572753906;-0.0010000000474974513;0.010000000707805157
2020-02-12;0.5;9.600006103515625;8.725000381469727;0.0020000000949949026;-0.02200000174343586
2020-02-13;0.5;10.0;8.675000190734863;0.0;-0.04000000283122063
2020-02-14;0.5;10.5;8.680000305175781;0.0;-0.02200000174343586
2020-02-15;0.5;10.600006103515625;8.692999839782715;0.0;0.0020000000949949026
2020-02-16;0.5;10.199981689453125;8.666000366210938;-0.0020000000949949026;0.03700000047683716
2020-02-17;0.5;9.699981689453125;8.605999946594238;-0.0020000000949949026;0.017000000923871994
2020-02-18;0.5;9.79998779296875;8.529000282287598;-0.0010000000474974513;-0.014000000432133675
2020-02-19;0.5;10.199981689453125;8.482000350952148;0.0;-0.014000000432133675
2020-02-20;0.5;10.29998779296875;8.47700023651123;-0.004000000189989805;-0.00800000037997961
2020-02-21;0.5;10.0;8.484999656677246;-0.0010000000474974513;0.007000000216066837
2020-02-22;0.5;9.899993896484375;8.500999450683594;-0.0010000000474974513;-0.0010000000474974513
2020-02-23;0.6000000238418579;10.5;8.472000122070312;0.004000000189989805;-0.049000002443790436
2020-02-24;0.6000000238418579;11.399993896484375;8.444999694824219;-0.003000000026077032;-0.01100000087171793
2020-02-25;0.6000000238418579;10.699981689453125;8.442999839782715;-0.006000000052154064;0.015000000596046448
2020-02-26;0.6000000238418579;10.29998779296875;8.423999786376953;0.003000000026077032;-0.05000000074505806
2020-02-27;0.6000000238418579;13.100006103515625;8.232000350952148;0.00800000037997961;-0.0860000029206276
2020-02-28;0.699999988079071;16.399993896484375;8.152000427246094;-0.0020000000949949026;-0.046000003814697266
2020-02-29;0.6000000238418579;11.5;8.348999977111816;-0.007000000216066837;0.03500000014901161
2020-03-01;0.6000000238418579;10.29998779296875;8.357000350952148;0.0;-0.036000002175569534
2020-03-02;0.6000000238418579;12.29998779296875;8.156000137329102;-0.0020000000949949026;-0.052000001072883606
2020-03-03;0.6000000238418579;14.399993896484375;8.001999855041504;0.0020000000949949026;-0.06000000238418579
2020-03-04;0.699999988079071;18.100006103515625;7.877999782562256;0.0010000000474974513;-0.07200000435113907
2020-03-05;0.699999988079071;18.29998779296875;7.894999980926514;0.0;-0.03500000014901161
2020-03-06;0.5;12.399993896484375;8.168999671936035;-0.003000000026077032;-0.014000000432133675
2020-03-07;0.5;11.699981689453125;8.27299976348877;-0.0010000000474974513;0.0
2020-03-08;0.5;11.100006103515625;8.316999435424805;-0.0010000000474974513;-0.01100000087171793
2020-03-09;0.5;11.100006103515625;8.293000221252441;0.0;-0.010000000707805157
2020-03-10;0.6000000238418579;11.399993896484375;8.303999900817871;0.0010000000474974513;-0.023000001907348633
2020-03-11;0.6000000238418579;11.79998779296875;8.255999565124512;-0.0020000000949949026;0.004000000189989805
2020-03-12;0.6000000238418579;10.899993896484375;8.25;-0.003000000026077032;0.015000000596046448
2020-03-13;0.6000000238418579;11.199981689453125;8.204999923706055;0.004000000189989805;-0.04500000178813934
2020-03-14;0.6000000238418579;12.199981689453125;8.168999671936035;-0.0010000000474974513;-0.030000001192092896
2020-03-15;0.6000000238418579;13.100006103515625;8.13700008392334;0.0010000000474974513;-0.05100000277161598
2020-03-16;0.699999988079071;15.199981689453125;8.083000183105469;-0.0020000000949949026;-0.023000001907348633
2020-03-17;0.699999988079071;14.29998779296875;8.152999877929688;-0.0020000000949949026;-0.009000000543892384
2020-03-18;0.699999988079071;14.79998779296875;8.178999900817871;0.003000000026077032;-0.03500000014901161
2020-03-19;0.800000011920929;18.399993896484375;8.07699966430664;0.0010000000474974513;-0.046000003814697266
2020-03-20;0.800000011920929;20.399993896484375;7.9670000076293945;0.0020000000949949026;-0.049000002443790436
2020-03-21;0.800000011920929;20.899993896484375;7.944999694824219;0.0;-0.009000000543892384
2020-03-22;0.800000011920929;20.399993896484375;7.993000030517578;-0.0010000000474974513;0.036000002175569534
2020-03-23;0.699999988079071;17.600006103515625;8.116999626159668;0.0010000000474974513;0.03700000047683716
2020-03-24;0.6000000238418579;14.600006103515625;8.206000328063965;0.0;0.029000001028180122
2020-03-25;0.6000000238418579;13.5;8.262999534606934;0.0;0.0020000000949949026
2020-03-26;0.5;13.0;8.357000350952148;0.0020000000949949026;-0.007000000216066837
2020-03-27;0.5;13.399993896484375;8.529000282287598;-0.0010000000474974513;0.007000000216066837
2020-03-28;0.5;15.899993896484375;8.668999671936035;0.0010000000474974513;-0.010000000707805157
2020-03-29;0.5;18.399993896484375;8.626999855041504;0.0010000000474974513;-0.017000000923871994
2020-03-30;0.4000000059604645;17.699981689453125;8.562999725341797;-0.0020000000949949026;0.029000001028180122
2020-03-31;0.4000000059604645;16.699981689453125;8.527999877929688;-0.005000000353902578;0.04200000315904617
2020-04-01;0.5;14.399993896484375;8.498000144958496;-0.006000000052154064;0.07000000029802322
2020-04-02;0.699999988079071;10.29998779296875;8.380999565124512;-0.0020000000949949026;0.046000003814697266
2020-04-03;0.800000011920929;9.0;8.316999435424805;-0.0020000000949949026;0.026000000536441803
2020-04-04;0.699999988079071;9.699981689453125;8.493000030517578;0.003000000026077032;0.020000001415610313
2020-04-05;0.6000000238418579;9.79998779296875;8.586000442504883;0.003000000026077032;-0.004000000189989805
2020-04-06;0.699999988079071;9.79998779296875;8.58899974822998;0.0020000000949949026;-0.01100000087171793
2020-04-07;0.6000000238418579;10.0;8.772000312805176;0.0020000000949949026;-0.015000000596046448
2020-04-08;0.5;9.899993896484375;8.892000198364258;0.0020000000949949026;-0.00800000037997961
2020-04-09;0.5;10.0;9.079999923706055;-0.0010000000474974513;0.007000000216066837
2020-04-10;0.4000000059604645;10.100006103515625;9.27299976348877;-0.0010000000474974513;0.020000001415610313
2020-04-11;0.5;9.600006103515625;9.251999855041504;0.0;0.01900000125169754
2020-04-12;0.5;9.29998779296875;9.208000183105469;0.0010000000474974513;-0.003000000026077032
2020-04-13;0.6000000238418579;11.100006103515625;9.187999725341797;0.0020000000949949026;-0.012000000104308128
2020-04-14;0.6000000238418579;11.899993896484375;9.39900016784668;0.0010000000474974513;0.017000000923871994
2020-04-15;0.5;11.5;9.430000305175781;0.0;0.01100000087171793
2020-04-16;0.5;11.5;9.545999526977539;0.0010000000474974513;0.004000000189989805
2020-04-17;0.5;11.79998779296875;9.675999641418457;0.0;-0.004000000189989805
2020-04-18;0.5;11.79998779296875;9.704000473022461;0.0010000000474974513;-0.020000001415610313
2020-04-19;0.6000000238418579;8.699981689453125;9.720000267028809;0.005000000353902578;-0.04200000315904617
2020-04-20;0.6000000238418579;7.600006103515625;9.663999557495117;0.0010000000474974513;-0.02200000174343586
2020-04-21;0.6000000238418579;7.399993896484375;9.704999923706055;0.0;-0.0020000000949949026
2020-04-22;0.5;7.199981689453125;9.769000053405762;0.0010000000474974513;-0.0020000000949949026
2020-04-23;0.5;7.0;9.79800033569336;0.0020000000949949026;-0.006000000052154064
2020-04-24;0.6000000238418579;6.899993896484375;9.79699993133545;0.0020000000949949026;-0.00800000037997961
